Date,Country,City,Temp,Humidity,Rain,Snow
2020-09-19,Australia,Canberra,15,85,6.9,0
2020-09-19,Austria,Vienna,18,39,0,0
2020-09-19,Belgium,Brussels,20,57,0.3,0
2020-09-19,Canada,Ottawa,8,58,0,0
2020-09-19,Chile,Santiago,20,31,0,0
2020-09-19,China,Beijing,27,27,0,0
2020-09-19,Colombia,Bogota,16,84,8.4,0
2020-09-19,Costa Rica,SanJose,22,68,0,0
2020-09-19,Czechia,Prague,16,53,0,0
2020-09-19,Denmark,Copenhagen,17,78,0,0
2020-09-19,Estonia,Tallinn,12,72,0.2,0
2020-09-19,Finland,Helsinki,12,70,0,0
2020-09-19,France,Paris,24,60,3.5,0
2020-09-19,Germany,Berlin,18,41,0,0
2020-09-19,Greece,Athens,24,66,5.3,0
2020-09-19,Hungary,Budapest,21,33,0,0
2020-09-19,Iceland,Reykjavik,8,75,9.1,0
2020-09-19,Ireland,Dublin,13,82,0.1,0
2020-09-19,Israel,Jerusalem,29,43,0,0
2020-09-19,Italy,Rome,28,50,0,0
2020-09-19,Japan,Tokyo,26,69,0.5,0
2020-09-19,Latvia,Riga,14,73,0,0
2020-09-19,Lithuania,Vilnius,13,82,0,0
2020-09-19,Luxembourg,Luxembourg,19,60,0.9,0
2020-09-19,Mexico,Mexico City,18,67,4.3,0
2020-09-19,Netherlands,Amsterdam,16,60,0,0
2020-09-19,New Zealand,Wellington,10,76,0.3,0
2020-09-19,Norway,Oslo,15,74,0,0
2020-09-19,Poland,Warsaw,17,47,0,0
2020-09-19,Portugal,Lisbon,21,77,0.7,0
2020-09-19,Slovakia,Bratislava,18,45,0,0
2020-09-19,Slovenia,Ljubljana,16,66,0,0
2020-09-19,South Korea,Seoul,24,41,0.1,0
2020-09-19,Spain,Madrid,19,66,8.7,0
2020-09-19,Sweden,Stockholm,13,61,0,0
2020-09-19,Switzerland,Bern,19,80,0.7,0
2020-09-19,Taiwan,Taipei,31,66,7.9,0
2020-09-19,Turkey,Ankara,23,46,0,0
2020-09-19,United Kingdom,London,18,63,0.9,0
2020-09-19,United States,Washington D.C.,18,39,0,0
