Date,Country,City,Temp,Humidity,Rain,Snow
2020-06-02,Australia,Canberra,7,83,0,0
2020-06-02,Austria,Vienna,16,61,2.7,0
2020-06-02,Belgium,Brussels,23,59,0,0
2020-06-02,Canada,Ottawa,14,86,1.9,0
2020-06-02,Chile,Santiago,13,54,3.4,0
2020-06-02,China,Beijing,33,35,1.9,0
2020-06-02,Colombia,Bogota,17,84,9.4,0
2020-06-02,Costa Rica,SanJose,26,43,0,0
2020-06-02,Czechia,Prague,16,65,0.4,0
2020-06-02,Denmark,Copenhagen,18,61,0,0
2020-06-02,Estonia,Tallinn,13,61,0,0
2020-06-02,Finland,Helsinki,14,64,0,0
2020-06-02,France,Paris,24,56,0.1,0
2020-06-02,Germany,Berlin,20,55,0.3,0
2020-06-02,Greece,Athens,21,57,3.9,0
2020-06-02,Hungary,Budapest,17,50,0.4,0
2020-06-02,Iceland,Reykjavik,9,83,0.1,0
2020-06-02,Ireland,Dublin,17,72,1.5,0
2020-06-02,Israel,Jerusalem,25,37,0,0
2020-06-02,Italy,Rome,23,54,0.3,0
2020-06-02,Japan,Tokyo,24,75,0.3,0
2020-06-02,Latvia,Riga,14,56,0,0
2020-06-02,Lithuania,Vilnius,12,72,1.2,0
2020-06-02,Luxembourg,Luxembourg,20,73,0,0
2020-06-02,Mexico,Mexico City,21,51,0.1,0
2020-06-02,Netherlands,Amsterdam,21,64,0,0
2020-06-02,New Zealand,Wellington,13,92,7.9,0
2020-06-02,Norway,Oslo,19,53,0,0
2020-06-02,Poland,Warsaw,15,60,1.3,0
2020-06-02,Portugal,Lisbon,21,72,0,0
2020-06-02,Slovakia,Bratislava,15,71,0.7,0
2020-06-02,Slovenia,Ljubljana,18,72,0.4,0
2020-06-02,South Korea,Seoul,18,53,6.8,0
2020-06-02,Spain,Madrid,25,39,0,0
2020-06-02,Sweden,Stockholm,18,62,0,0
2020-06-02,Switzerland,Bern,19,70,0,0
2020-06-02,Taiwan,Taipei,30,69,14.4,0
2020-06-02,Turkey,Ankara,16,67,6.8,0
2020-06-02,United Kingdom,London,21,56,0.1,0
2020-06-02,United States,Washington D.C.,17,63,0.2,0
