tDate,Country,City,Temp,Humidity,Rain,Snow
2021-08-16,Australia,Canberra,7,80.12,0.25,0
2021-08-16,Austria,Vienna,22.24,70.41,28.05,0
2021-08-16,Belgium,Brussels,15.25,85.41,6.08,0
2021-08-16,Canada,Ottawa,19.21,64.62,0,0
2021-08-16,Chile,Santiago,8.75,68,0,0
2021-08-16,China,Beijing,23.64,82.7,2.96,0
2021-08-16,Colombia,Bogota,12.37,83.83,5.83,0
2021-08-16,Costa Rica,Sanjose,20.17,85.04,8.5,0
2021-08-16,Czechia,Prague,22.16,59.79,0.87,0
2021-08-16,Denmark,Copenhagen,15.02,86.37,13.44,0
2021-08-16,Estonia,Tallinn,17.13,79.83,8.45,0
2021-08-16,Finland,Helsinki,16.64,75.12,13.52,0
2021-08-16,France,Paris,18.3,69.29,1.52,0
2021-08-16,Germany,Berlin,19.6,68.37,2.36,0
2021-08-16,Greece,Athens,28.67,36.41,0,0
2021-08-16,Hungary,Budapest,26.34,65.79,8.35,0
2021-08-16,Iceland,Reykjavik,11.51,86.83,0,0
2021-08-16,Ireland,Dublin,14.31,82.95,0,0
2021-08-16,Israel,Jerusalem,24.08,58.33,0,0
2021-08-16,Italy,Rome,28.73,54.33,0,0
2021-08-16,Japan,Tokyo,21.66,91.91,6.47,0
2021-08-16,Latvia,Riga,18.11,80.41,15.31,0
2021-08-16,Lithuania,Vilnius,20.07,75.16,1.31,0
2021-08-16,Luxembourg,Luxembourg,15.05,85.2,4.7,0
2021-08-16,Mexico,Mexico City,19.55,54,3.54,0
2021-08-16,Netherlands,Amsterdam,16.63,76.2,5.52,0
2021-08-16,New Zealand,Wellington,12.99,85.83,17.37,0
2021-08-16,Norway,Oslo,14.68,5.87,3.9,0
2021-08-16,Poland,Warsaw,21.81,76.5,11.07,0
2021-08-16,Portugal,Lisbon,21.74,60.83,0,0
2021-08-16,Slovakia,Bratislava,24.03,63.79,10.57,0
2021-08-16,Slovenia,Ljubljana,24.41,71.2,7.13,0
2021-08-16,South Korea,Seoul,26.41,62.33,0,0
2021-08-16,Spain,Madrid,29.02,24.7,0,0
2021-08-16,Sweden,Stockholm,14.9,82.41,6.4,0
2021-08-16,Switzerland,Bern,19,71.16,8.69,0
2021-08-16,Taiwan,Taipei,30.29,80.62,4.52,0
2021-08-16,Turkey,Ankara,22.4,41.2,0,0
2021-08-16,United Kingdom,London,15.96,73,0,0
2021-08-16,United States,Washington D.C.,24.47,83.04,10.88,0
