Date,Country,City,Temp,Humidity,Rain,Snow
2021-05-27,Australia,Canberra,8,76,0,0
2021-05-27,Austria,Vienna,15,62,0,0
2021-05-27,Belgium,Brussels,14,78,0.5,0
2021-05-27,Canada,Ottawa,11,50,0,0
2021-05-27,Chile,Santiago,16,21,0,0
2021-05-27,China,Beijing,26,24,0,0
2021-05-27,Colombia,Bogota,16,88,6.5,0
2021-05-27,Costa Rica,SanJose,19,63,0,0
2021-05-27,Czechia,Prague,12,78,3.8,0
2021-05-27,Denmark,Copenhagen,11,84,2.8,0
2021-05-27,Estonia,Tallinn,12,79,1.8,0
2021-05-27,Finland,Helsinki,9,88,5.1,0
2021-05-27,France,Paris,19,56,0,0
2021-05-27,Germany,Berlin,11,81,2.2,0
2021-05-27,Greece,Athens,27,40,0,0
2021-05-27,Hungary,Budapest,17,55,0,0
2021-05-27,Iceland,Reykjavik,11,64,0,0
2021-05-27,Ireland,Dublin,12,82,0.2,0
2021-05-27,Israel,Jerusalem,28,27,0,0
2021-05-27,Italy,Rome,21,60,0,0
2021-05-27,Japan,Tokyo,16,81,25.3,0
2021-05-27,Latvia,Riga,11,86,6.4,0
2021-05-27,Lithuania,Vilnius,14,83,0.3,0
2021-05-27,Luxembourg,Luxembourg,11,85,2.3,0
2021-05-27,Mexico,Mexico City,22,51,2.3,0
2021-05-27,Netherlands,Amsterdam,12,84,4.3,0
2021-05-27,New Zealand,Wellington,10,76,0,0
2021-05-27,Norway,Oslo,12,63,0.3,0
2021-05-27,Poland,Warsaw,15,69,1.4,0
2021-05-27,Portugal,Lisbon,20,60,0,0
2021-05-27,Slovakia,Bratislava,15,69,0,0
2021-05-27,Slovenia,Ljubljana,14,79,0.4,0
2021-05-27,South Korea,Seoul,17,82,12.2,0
2021-05-27,Spain,Madrid,24,44,0,0
2021-05-27,Sweden,Stockholm,7,89,7.3,0
2021-05-27,Switzerland,Bern,12,87,5.4,0
2021-05-27,Taiwan,Taipei,33,61,0.2,0
2021-05-27,Turkey,Ankara,25,42,0.4,0
2021-05-27,United Kingdom,London,17,68,0.2,0
2021-05-27,United States,Washington D.C.,25,71,0.6,0
