tDate,Country,City,Temp,Humidity,Rain,Snow
2020-10-01,Australia,Canberra,13,78,5.9,0
2020-10-01,Austria,Vienna,16,68,0,0
2020-10-01,Belgium,Brussels,14,78,3.2,0
2020-10-01,Canada,Ottawa,13,84,4.9,0
2020-10-01,Chile,Santiago,9,69,0,0
2020-10-01,China,Beijing,21,47,1.7,0
2020-10-01,Colombia,Bogota,17,74,4.2,0
2020-10-01,Costa Rica,SanJose,29,27,0,0
2020-10-01,Czechia,Prague,15,70,0,0
2020-10-01,Denmark,Copenhagen,15,80,0.2,0
2020-10-01,Estonia,Tallinn,13,78,0,0
2020-10-01,Finland,Helsinki,13,87,0,0
2020-10-01,France,Paris,16,62,5.1,0
2020-10-01,Germany,Berlin,17,69,0,0
2020-10-01,Greece,Athens,22,56,0,0
2020-10-01,Hungary,Budapest,15,80,5.2,0
2020-10-01,Iceland,Reykjavik,5,73,0.4,1
2020-10-01,Ireland,Dublin,9,77,4.3,0
2020-10-01,Israel,Jerusalem,26,50,0,0
2020-10-01,Italy,Rome,20,68,0,0
2020-10-01,Japan,Tokyo,20,66,2.4,0
2020-10-01,Latvia,Riga,14,69,0,0
2020-10-01,Lithuania,Vilnius,14,69,0.1,0
2020-10-01,Luxembourg,Luxembourg,12,87,2.1,0
2020-10-01,Mexico,Mexico City,19,51,0,0
2020-10-01,Netherlands,Amsterdam,14,86,7.2,0
2020-10-01,New Zealand,Wellington,10,72,0,0
2020-10-01,Norway,Oslo,11,87,0.8,0
2020-10-01,Poland,Warsaw,14,72,1.3,0
2020-10-01,Portugal,Lisbon,20,74,0.5,0
2020-10-01,Slovakia,Bratislava,13,79,0,0
2020-10-01,Slovenia,Ljubljana,15,86,0,0
2020-10-01,South Korea,Seoul,21,61,1,0
2020-10-01,Spain,Madrid,21,39,0,0
2020-10-01,Sweden,Stockholm,13,87,0,0
2020-10-01,Switzerland,Bern,13,83,0.3,0
2020-10-01,Taiwan,Taipei,24,68,0.5,0
2020-10-01,Turkey,Ankara,19,48,0,0
2020-10-01,United Kingdom,London,14,66,10.8,0
2020-10-01,United States,Washington D.C.,20,58,0.3,0
