Date,Country,City,Temp,Humidity,Rain,Snow
2020-01-16,Australia,Canberra,23,72,16,0
2020-01-16,Austria,Vienna,5,76,0,0
2020-01-16,Belgium,Brussels,7,83,0,0
2020-01-16,Canada,Ottawa,-6,90,9,77
2020-01-16,Chile,Santiago,26,19,0,0
2020-01-16,China,Beijing,-2,33,0,0
2020-01-16,Colombia,Bogota,17,79,2.1,0
2020-01-16,Costa Rica,SanJose,7,83,10,0
2020-01-16,Czechia,Prague,4,86,0,0
2020-01-16,Denmark,Copenhagen,6,84,0.7,0
2020-01-16,Estonia,Tallinn,6,84,19.6,0
2020-01-16,Finland,Helsinki,5,88,13.9,0
2020-01-16,France,Paris,9,81,0,0
2020-01-16,Germany,Berlin,8,76,0,0
2020-01-16,Greece,Athens,8,72,0,0
2020-01-16,Hungary,Budapest,3,83,0,0
2020-01-16,Iceland,Reykjavik,1,82,1.5,13
2020-01-16,Ireland,Dublin,9,84,2.3,0
2020-01-16,Israel,Jerusalem,14,54,0,0
2020-01-16,Italy,Rome,9,67,0,0
2020-01-16,Japan,Tokyo,7,39,0,0
2020-01-16,Latvia,Riga,6,77,0.5,0
2020-01-16,Lithuania,Vilnius,3,83,0.2,0
2020-01-16,Luxembourg,Luxembourg,6,93,0.1,0
2020-01-16,Mexico,Mexico City,18,58,0.1,0
2020-01-16,Netherlands,Amsterdam,7,83,0,0
2020-01-16,New Zealand,Wellington,15,72,0,0
2020-01-16,Norway,Oslo,1,84,0,0
2020-01-16,Poland,Warsaw,5,78,0,0
2020-01-16,Portugal,Lisbon,15,83,12.1,0
2020-01-16,Slovakia,Bratislava,3,85,0,0
2020-01-16,Slovenia,Ljubljana,2,87,0,0
2020-01-16,South Korea,Seoul,-1,40,0,0
2020-01-16,Spain,Madrid,10,73,0,0
2020-01-16,Sweden,Stockholm,6,75,5.4,0
2020-01-16,Switzerland,Bern,6,72,0,0
2020-01-16,Taiwan,Taipei,17,86,2.2,0
2020-01-16,Turkey,Ankara,2,64,0,0
2020-01-16,United Kingdom,London,9,78,2.8,0
2020-01-16,United States,Washington D.C.,8,56,0.1,0
