Date,Country,City,Temp,Humidity,Rain,Snow
2020-01-12,Australia,Canberra,19,63,0,0
2020-01-12,Austria,Vienna,3,80,0,0
2020-01-12,Belgium,Brussels,6,88,0.1,0
2020-01-12,Canada,Ottawa,-10,92,49.2,418
2020-01-12,Chile,Santiago,26,30,0,0
2020-01-12,China,Beijing,-1,48,0,0
2020-01-12,Colombia,Bogota,17,76,2.4,0
2020-01-12,Costa Rica,SanJose,9,72,0,0
2020-01-12,Czechia,Prague,2,78,0,0
2020-01-12,Denmark,Copenhagen,6,90,9.2,0
2020-01-12,Estonia,Tallinn,6,83,14.2,0
2020-01-12,Finland,Helsinki,5,83,11.5,0
2020-01-12,France,Paris,6,84,0,0
2020-01-12,Germany,Berlin,4,73,0,0
2020-01-12,Greece,Athens,9,76,0.1,0
2020-01-12,Hungary,Budapest,4,82,0,0
2020-01-12,Iceland,Reykjavik,-4,80,6.1,26
2020-01-12,Ireland,Dublin,6,80,0.4,0
2020-01-12,Israel,Jerusalem,9,80,0,0
2020-01-12,Italy,Rome,10,63,0,0
2020-01-12,Japan,Tokyo,8,59,0,0
2020-01-12,Latvia,Riga,5,83,2.6,0
2020-01-12,Lithuania,Vilnius,2,85,0.1,0
2020-01-12,Luxembourg,Luxembourg,3,91,0,0
2020-01-12,Mexico,Mexico City,18,48,0.1,0
2020-01-12,Netherlands,Amsterdam,8,85,1.2,0
2020-01-12,New Zealand,Wellington,17,82,0.3,0
2020-01-12,Norway,Oslo,0,79,0,0
2020-01-12,Poland,Warsaw,4,79,0,0
2020-01-12,Portugal,Lisbon,11,67,0,0
2020-01-12,Slovakia,Bratislava,2,88,0,0
2020-01-12,Slovenia,Ljubljana,1,90,0,0
2020-01-12,South Korea,Seoul,1,51,0,0
2020-01-12,Spain,Madrid,9,47,0,0
2020-01-12,Sweden,Stockholm,6,74,0.6,0
2020-01-12,Switzerland,Bern,3,67,0,0
2020-01-12,Taiwan,Taipei,14,82,3.8,0
2020-01-12,Turkey,Ankara,2,73,0,0
2020-01-12,United Kingdom,London,11,74,1,0
2020-01-12,United States,Washington D.C.,18,65,3.1,0
