Date,Country,City,Temp,Humidity,Rain,Snow
2021-03-31,Australia,Canberra,17,63,0,0
2021-03-31,Austria,Vienna,16,62,0,0
2021-03-31,Belgium,Brussels,18,64,0,0
2021-03-31,Canada,Ottawa,6,86,6,0
2021-03-31,Chile,Santiago,20,45,0,0
2021-03-31,China,Beijing,19,27,0,0
2021-03-31,Colombia,Bogota,17,84,10.1,0
2021-03-31,Costa Rica,SanJose,22,35,0,0
2021-03-31,Czechia,Prague,17,58,0,0
2021-03-31,Denmark,Copenhagen,12,59,0,0
2021-03-31,Estonia,Tallinn,4,85,0.4,0
2021-03-31,Finland,Helsinki,4,81,0.6,0
2021-03-31,France,Paris,20,57,0,0
2021-03-31,Germany,Berlin,17,60,0,0
2021-03-31,Greece,Athens,10,60,3.8,0
2021-03-31,Hungary,Budapest,15,65,0,0
2021-03-31,Iceland,Reykjavik,3,77,0,0
2021-03-31,Ireland,Dublin,9,88,0.5,0
2021-03-31,Israel,Jerusalem,12,70,0.1,0
2021-03-31,Italy,Rome,17,67,0,0
2021-03-31,Japan,Tokyo,19,59,0.5,0
2021-03-31,Latvia,Riga,8,87,0.2,0
2021-03-31,Lithuania,Vilnius,12,75,0,0
2021-03-31,Luxembourg,Luxembourg,16,66,0,0
2021-03-31,Mexico,Mexico City,25,27,0,0
2021-03-31,Netherlands,Amsterdam,17,62,0,0
2021-03-31,New Zealand,Wellington,17,93,6.7,0
2021-03-31,Norway,Oslo,2,90,5.8,39
2021-03-31,Poland,Warsaw,15,76,0,0
2021-03-31,Portugal,Lisbon,18,66,0,0
2021-03-31,Slovakia,Bratislava,16,71,0,0
2021-03-31,Slovenia,Ljubljana,15,74,0,0
2021-03-31,South Korea,Seoul,17,24,0,0
2021-03-31,Spain,Madrid,17,35,0,0
2021-03-31,Sweden,Stockholm,5,89,5.2,0
2021-03-31,Switzerland,Bern,17,68,0,0
2021-03-31,Taiwan,Taipei,26,69,1.9,0
2021-03-31,Turkey,Ankara,7,74,1.3,5
2021-03-31,United Kingdom,London,18,64,0,0
2021-03-31,United States,Washington D.C.,14,90,18.3,0
