tDate,Country,City,Temp,Humidity,Rain,Snow
2021-08-26,Australia,Canberra,9.13,74.12,0.25,0
2021-08-26,Austria,Vienna,15.09,72.83,2.11,0
2021-08-26,Belgium,Brussels,16.03,84.95,0.39,0
2021-08-26,Canada,Ottawa,26.89,70.95,1.75,0
2021-08-26,Chile,Santiago,9.48,67.29,0,0
2021-08-26,China,Beijing,23.27,56.58,0,0
2021-08-26,Colombia,Bogota,13.37,83.58,1.91,0
2021-08-26,Costa Rica,Sanjose,19.97,88.2,12.46,0
2021-08-26,Czechia,Prague,15.07,75.12,7.72,0
2021-08-26,Denmark,Copenhagen,14.07,81.12,6.37,0
2021-08-26,Estonia,Tallinn,13.34,87.25,9.87,0
2021-08-26,Finland,Helsinki,13.41,78.08,13.75,0
2021-08-26,France,Paris,17.14,75.04,0,0
2021-08-26,Germany,Berlin,15.17,86.2,7.48,0
2021-08-26,Greece,Athens,29.5,45.95,0,0
2021-08-26,Hungary,Budapest,16.95,68.08,0,0
2021-08-26,Iceland,Reykjavik,13.11,80.7,9.74,0
2021-08-26,Ireland,Dublin,16.49,88.75,0,0
2021-08-26,Israel,Jerusalem,26.85,61,0,0
2021-08-26,Italy,Rome,25.24,66.37,4.12,0
2021-08-26,Japan,Tokyo,31.41,68.08,0,0
2021-08-26,Latvia,Riga,12.94,91.25,4.34,0
2021-08-26,Lithuania,Vilnius,13.61,79.04,0.46,0
2021-08-26,Luxembourg,Luxembourg,14.75,78.7,0,0
2021-08-26,Mexico,Mexico City,17.86,56.08,0.15,0
2021-08-26,Netherlands,Amsterdam,16.44,80.16,0.38,0
2021-08-26,New Zealand,Wellington,12.59,75.2,5.01,0
2021-08-26,Norway,Oslo,14.75,45.37,0,0
2021-08-26,Poland,Warsaw,13.58,90.7,11.18,0
2021-08-26,Portugal,Lisbon,20.54,71.41,0,0
2021-08-26,Slovakia,Bratislava,14.83,77.75,1.73,0
2021-08-26,Slovenia,Ljubljana,16.07,79.25,10.68,0
2021-08-26,South Korea,Seoul,25.69,81.7,1.99,0
2021-08-26,Spain,Madrid,26.29,45.91,0,0
2021-08-26,Sweden,Stockholm,13.17,93.91,18.22,0
2021-08-26,Switzerland,Bern,16.62,72.12,0.1,0
2021-08-26,Taiwan,Taipei,29.86,68.66,0,0
2021-08-26,Turkey,Ankara,25.11,32.83,0,0
2021-08-26,United Kingdom,London,16.82,71.04,0,0
2021-08-26,United States,Washington D.C.,26.92,79.7,4.61,0
