tDate,Country,City,Temp,Humidity,Rain,Snow
2023-07-29,Australia,Canberra,11.43,87.2,0,0
2023-07-29,Austria,Vienna,25.2,57.45,0,0
2023-07-29,Belgium,Brussels,19.07,78.37,0.62,0
2023-07-29,Canada,Ottawa,18.59,80.75,1.13,0
2023-07-29,Chile,Santiago,19.04,48.41,0,0
2023-07-29,China,Beijing,26.19,86.37,16.91,0
2023-07-29,Colombia,Bogota,15.28,70.29,0,0
2023-07-29,Costa Rica,Sanjose,22.68,75.75,0,0
2023-07-29,Czechia,Prague,21.58,72.41,1,0
2023-07-29,Denmark,Copenhagen,18.62,84.16,2.05,0
2023-07-29,Estonia,Tallinn,17.24,75.95,0.12,0
2023-07-29,Finland,Helsinki,15.83,82.62,3.65,0
2023-07-29,France,Paris,20.64,79.16,0.48,0
2023-07-29,Germany,Berlin,20.21,88.33,1.05,0
2023-07-29,Greece,Athens,29.42,48.45,0,0
2023-07-29,Hungary,Budapest,24.96,59.66,0.54,0
2023-07-29,Iceland,Reykjavik,12.56,71.54,0,0
2023-07-29,Ireland,Dublin,16.37,73.54,0.65,0
2023-07-29,Israel,Jerusalem,26.25,55.33,0,0
2023-07-29,Italy,Rome,26.32,58.2,0,0
2023-07-29,Japan,Tokyo,30.69,66.58,0,0
2023-07-29,Latvia,Riga,17.91,72.66,0,0
2023-07-29,Lithuania,Vilnius,19.16,68.54,0,0
2023-07-29,Luxembourg,Luxembourg,19.71,81.62,9.09,0
2023-07-29,Mexico,Mexico City,17.91,63.87,0,0
2023-07-29,Netherlands,Amsterdam,18.96,81.75,0.3,0
2023-07-29,New Zealand,Wellington,7.52,88.79,0,0
2023-07-29,Norway,Oslo,17.29,73.08,0,0
2023-07-29,Poland,Warsaw,21.38,81.33,16.39,0
2023-07-29,Portugal,Lisbon,22.96,67.33,0,0
2023-07-29,Slovakia,Bratislava,23.66,66.62,6.6,0
2023-07-29,Slovenia,Ljubljana,22.75,75.2,0.44,0
2023-07-29,South Korea,Seoul,28.92,71.5,0,0
2023-07-29,Spain,Madrid,28.53,31.79,0,0
2023-07-29,Sweden,Stockholm,18.62,66.45,0,0
2023-07-29,Switzerland,Bern,19.28,74.16,8.93,0
2023-07-29,Taiwan,Taipei,29.4,56.66,6.86,0
2023-07-29,Turkey,Ankara,24.03,40.04,0.36,0
2023-07-29,United Kingdom,London,19.2,70.58,0.57,0
2023-07-29,United States,Washington D.C.,28.07,74,88.01,0
