Date,Country,City,Temp,Humidity,Rain,Snow
2020-11-13,Australia,Canberra,17,79,6.8,0
2020-11-13,Austria,Vienna,9,75,0,0
2020-11-13,Belgium,Brussels,11,83,0.3,0
2020-11-13,Canada,Ottawa,3,76,0,0
2020-11-13,Chile,Santiago,15,56,0.2,0
2020-11-13,China,Beijing,15,27,0,0
2020-11-13,Colombia,Bogota,16,87,12.1,0
2020-11-13,Costa Rica,SanJose,14,59,0,0
2020-11-13,Czechia,Prague,8,84,0,0
2020-11-13,Denmark,Copenhagen,9,89,1.4,0
2020-11-13,Estonia,Tallinn,3,89,0,0
2020-11-13,Finland,Helsinki,5,79,0.2,0
2020-11-13,France,Paris,14,73,0.1,0
2020-11-13,Germany,Berlin,9,82,0,0
2020-11-13,Greece,Athens,15,66,0,0
2020-11-13,Hungary,Budapest,9,72,0,0
2020-11-13,Iceland,Reykjavik,2,81,0.2,0
2020-11-13,Ireland,Dublin,9,74,4.7,0
2020-11-13,Israel,Jerusalem,20,46,0,0
2020-11-13,Italy,Rome,18,74,0.1,0
2020-11-13,Japan,Tokyo,18,50,0,0
2020-11-13,Latvia,Riga,5,85,0.4,0
2020-11-13,Lithuania,Vilnius,4,87,0.1,0
2020-11-13,Luxembourg,Luxembourg,9,90,0.1,0
2020-11-13,Mexico,Mexico City,23,37,0,0
2020-11-13,Netherlands,Amsterdam,10,87,0.1,0
2020-11-13,New Zealand,Wellington,14,84,0,0
2020-11-13,Norway,Oslo,3,93,1.6,0
2020-11-13,Poland,Warsaw,6,78,0.8,0
2020-11-13,Portugal,Lisbon,17,79,0,0
2020-11-13,Slovakia,Bratislava,7,84,0,0
2020-11-13,Slovenia,Ljubljana,8,88,0,0
2020-11-13,South Korea,Seoul,16,57,0,0
2020-11-13,Spain,Madrid,13,62,0,0
2020-11-13,Sweden,Stockholm,7,82,0.7,0
2020-11-13,Switzerland,Bern,9,76,0,0
2020-11-13,Taiwan,Taipei,21,80,3.9,0
2020-11-13,Turkey,Ankara,12,49,0,0
2020-11-13,United Kingdom,London,13,73,0.3,0
2020-11-13,United States,Washington D.C.,14,68,0,0
