Date,Country,City,Temp,Humidity,Rain,Snow
2020-11-27,Australia,Canberra,24,66,0.3,0
2020-11-27,Austria,Vienna,4,73,0,0
2020-11-27,Belgium,Brussels,9,87,0,0
2020-11-27,Canada,Ottawa,3,98,0,0
2020-11-27,Chile,Santiago,21,25,0,0
2020-11-27,China,Beijing,3,32,0,0
2020-11-27,Colombia,Bogota,16,86,13.5,0
2020-11-27,Costa Rica,SanJose,14,32,0,0
2020-11-27,Czechia,Prague,2,76,0,0
2020-11-27,Denmark,Copenhagen,6,86,0,0
2020-11-27,Estonia,Tallinn,2,83,0.7,6
2020-11-27,Finland,Helsinki,1,83,0,0
2020-11-27,France,Paris,9,81,0,0
2020-11-27,Germany,Berlin,7,89,0,0
2020-11-27,Greece,Athens,14,64,0,0
2020-11-27,Hungary,Budapest,4,80,0,0
2020-11-27,Iceland,Reykjavik,2,63,3.3,0
2020-11-27,Ireland,Dublin,6,82,0,0
2020-11-27,Israel,Jerusalem,14,75,0.1,0
2020-11-27,Italy,Rome,14,69,0,0
2020-11-27,Japan,Tokyo,13,72,2.3,0
2020-11-27,Latvia,Riga,4,80,4.8,11
2020-11-27,Lithuania,Vilnius,4,88,1.6,1
2020-11-27,Luxembourg,Luxembourg,5,88,0,0
2020-11-27,Mexico,Mexico City,23,31,0,0
2020-11-27,Netherlands,Amsterdam,7,87,0,0
2020-11-27,New Zealand,Wellington,16,82,3.2,0
2020-11-27,Norway,Oslo,-1,75,0,0
2020-11-27,Poland,Warsaw,5,86,0,0
2020-11-27,Portugal,Lisbon,13,77,0,0
2020-11-27,Slovakia,Bratislava,3,84,0,0
2020-11-27,Slovenia,Ljubljana,3,88,0,0
2020-11-27,South Korea,Seoul,6,48,0,0
2020-11-27,Spain,Madrid,11,69,7,0
2020-11-27,Sweden,Stockholm,1,90,0,0
2020-11-27,Switzerland,Bern,5,74,0,0
2020-11-27,Taiwan,Taipei,19,78,7.1,0
2020-11-27,Turkey,Ankara,6,59,0,0
2020-11-27,United Kingdom,London,6,86,0.8,0
2020-11-27,United States,Washington D.C.,13,70,0,0
