tDate,Country,City,Temp,Humidity,Rain,Snow
2020-10-06,Australia,Canberra,16,93,16.1,0
2020-10-06,Austria,Vienna,16,58,0,0
2020-10-06,Belgium,Brussels,13,81,3.7,0
2020-10-06,Canada,Ottawa,11,86,3.9,0
2020-10-06,Chile,Santiago,12,57,0.4,0
2020-10-06,China,Beijing,19,23,0,0
2020-10-06,Colombia,Bogota,15,86,9.4,0
2020-10-06,Costa Rica,SanJose,27,33,0,0
2020-10-06,Czechia,Prague,13,70,0.5,0
2020-10-06,Denmark,Copenhagen,13,80,1.8,0
2020-10-06,Estonia,Tallinn,15,84,2.4,0
2020-10-06,Finland,Helsinki,14,87,2.4,0
2020-10-06,France,Paris,14,69,3.1,0
2020-10-06,Germany,Berlin,14,70,0.4,0
2020-10-06,Greece,Athens,30,43,0,0
2020-10-06,Hungary,Budapest,19,53,0,0
2020-10-06,Iceland,Reykjavik,5,84,0,0
2020-10-06,Ireland,Dublin,12,82,0.9,0
2020-10-06,Israel,Jerusalem,28,32,0,0
2020-10-06,Italy,Rome,20,62,2.1,0
2020-10-06,Japan,Tokyo,22,44,0.2,0
2020-10-06,Latvia,Riga,15,76,2.5,0
2020-10-06,Lithuania,Vilnius,15,81,0,0
2020-10-06,Luxembourg,Luxembourg,10,89,12.1,0
2020-10-06,Mexico,Mexico City,19,35,0,0
2020-10-06,Netherlands,Amsterdam,13,83,15.1,0
2020-10-06,New Zealand,Wellington,13,80,0,0
2020-10-06,Norway,Oslo,9,97,25.2,0
2020-10-06,Poland,Warsaw,16,65,2.4,0
2020-10-06,Portugal,Lisbon,21,78,0,0
2020-10-06,Slovakia,Bratislava,15,73,0,0
2020-10-06,Slovenia,Ljubljana,13,85,0.3,0
2020-10-06,South Korea,Seoul,17,38,0,0
2020-10-06,Spain,Madrid,19,48,0,0
2020-10-06,Sweden,Stockholm,14,92,31,0
2020-10-06,Switzerland,Bern,11,88,3.8,0
2020-10-06,Taiwan,Taipei,22,74,2.4,0
2020-10-06,Turkey,Ankara,26,28,0,0
2020-10-06,United Kingdom,London,14,71,3.4,0
2020-10-06,United States,Washington D.C.,20,65,0,0
