tDate,Country,City,Temp,Humidity,Rain,Snow
2021-09-19,Australia,Canberra,11.22,61.83,0,0
2021-09-19,Austria,Vienna,13.83,72.37,0.25,0
2021-09-19,Belgium,Brussels,16.54,80.62,0,0
2021-09-19,Canada,Ottawa,14.77,68.62,0,0
2021-09-19,Chile,Santiago,11.87,70.79,0,0
2021-09-19,China,Beijing,17.6,92.75,37.91,0
2021-09-19,Colombia,Bogota,12.37,79.91,5.39,0
2021-09-19,Costa Rica,Sanjose,21.42,77.75,4.78,0
2021-09-19,Czechia,Prague,12.17,73.12,0,0
2021-09-19,Denmark,Copenhagen,11.53,74.08,0,0
2021-09-19,Estonia,Tallinn,8.16,69.62,0,0
2021-09-19,Finland,Helsinki,8.26,69.66,0,0
2021-09-19,France,Paris,18.01,79.79,4.13,0
2021-09-19,Germany,Berlin,13.83,71.45,0,0
2021-09-19,Greece,Athens,29.34,43.83,0,0
2021-09-19,Hungary,Budapest,15.58,68.79,0,0
2021-09-19,Iceland,Reykjavik,9.24,77.62,8.79,0
2021-09-19,Ireland,Dublin,14.43,80.45,2.11,0
2021-09-19,Israel,Jerusalem,23.18,62.33,0,0
2021-09-19,Italy,Rome,23.55,69.41,0.8,0
2021-09-19,Japan,Tokyo,23.64,62.83,0,0
2021-09-19,Latvia,Riga,8.1,70.29,0,0
2021-09-19,Lithuania,Vilnius,6.4,92.62,18.38,0
2021-09-19,Luxembourg,Luxembourg,15.28,83.66,0.57,0
2021-09-19,Mexico,Mexico City,16.54,79.16,32.04,0
2021-09-19,Netherlands,Amsterdam,16.26,82,0,0
2021-09-19,New Zealand,Wellington,12.18,82.41,5.53,0
2021-09-19,Norway,Oslo,10.49,40.79,0,0
2021-09-19,Poland,Warsaw,9.41,83,0.38,0
2021-09-19,Portugal,Lisbon,19.6,61.41,0,0
2021-09-19,Slovakia,Bratislava,13.67,72.95,0,0
2021-09-19,Slovenia,Ljubljana,14.78,88.41,9.63,0
2021-09-19,South Korea,Seoul,22.43,67.95,0,0
2021-09-19,Spain,Madrid,18.85,46.58,0,0
2021-09-19,Sweden,Stockholm,9.14,76,0,0
2021-09-19,Switzerland,Bern,12,89.29,16.6,0
2021-09-19,Taiwan,Taipei,29.83,70.7,0,0
2021-09-19,Turkey,Ankara,20.17,56.79,0,0
2021-09-19,United Kingdom,London,16.5,88.79,2.56,0
2021-09-19,United States,Washington D.C.,23.94,77.83,0.39,0
