Date,Country,City,Temp,Humidity,Rain,Snow
2021-04-18,Australia,Canberra,14,72,0,0
2021-04-18,Austria,Vienna,6,87,0.7,0
2021-04-18,Belgium,Brussels,9,68,0,0
2021-04-18,Canada,Ottawa,8,82,1,0
2021-04-18,Chile,Santiago,19,37,0,0
2021-04-18,China,Beijing,22,12,0,0
2021-04-18,Colombia,Bogota,16,86,9.6,0
2021-04-18,Costa Rica,SanJose,22,41,0,0
2021-04-18,Czechia,Prague,6,91,2.1,0
2021-04-18,Denmark,Copenhagen,10,74,0.2,0
2021-04-18,Estonia,Tallinn,8,68,0,0
2021-04-18,Finland,Helsinki,7,67,0,0
2021-04-18,France,Paris,9,68,0,0
2021-04-18,Germany,Berlin,10,83,2.3,0
2021-04-18,Greece,Athens,18,74,0,0
2021-04-18,Hungary,Budapest,10,71,3,0
2021-04-18,Iceland,Reykjavik,3,73,4.3,9
2021-04-18,Ireland,Dublin,9,94,10.3,0
2021-04-18,Israel,Jerusalem,31,21,0,0
2021-04-18,Italy,Rome,11,78,11.5,0
2021-04-18,Japan,Tokyo,17,52,28.2,0
2021-04-18,Latvia,Riga,12,56,0,0
2021-04-18,Lithuania,Vilnius,12,72,0.3,0
2021-04-18,Luxembourg,Luxembourg,7,80,0.5,0
2021-04-18,Mexico,Mexico City,25,23,0,0
2021-04-18,Netherlands,Amsterdam,9,76,0,0
2021-04-18,New Zealand,Wellington,13,73,0.1,0
2021-04-18,Norway,Oslo,10,59,0,0
2021-04-18,Poland,Warsaw,9,87,0.1,0
2021-04-18,Portugal,Lisbon,17,56,0,0
2021-04-18,Slovakia,Bratislava,8,80,0.3,0
2021-04-18,Slovenia,Ljubljana,6,83,0.7,0
2021-04-18,South Korea,Seoul,13,47,0,0
2021-04-18,Spain,Madrid,14,41,0,0
2021-04-18,Sweden,Stockholm,9,63,0,0
2021-04-18,Switzerland,Bern,5,85,0.3,1
2021-04-18,Taiwan,Taipei,19,52,0,0
2021-04-18,Turkey,Ankara,18,62,1.7,0
2021-04-18,United Kingdom,London,11,58,0,0
2021-04-18,United States,Washington D.C.,13,66,0.2,0
