tDate,Country,City,Temp,Humidity,Rain,Snow
2022-09-22,Australia,Canberra,13.52,86.62,3.68,0
2022-09-22,Austria,Vienna,11.97,74.2,0,0
2022-09-22,Belgium,Brussels,12.89,70.2,0,0
2022-09-22,Canada,Ottawa,15.31,78.5,0,0
2022-09-22,Chile,Santiago,12.44,42.33,0,0
2022-09-22,China,Beijing,19.31,21.87,0,0
2022-09-22,Colombia,Bogota,12.96,83.75,11.11,0
2022-09-22,Costa Rica,Sanjose,20.46,85.25,0.28,0
2022-09-22,Czechia,Prague,11.44,75.04,0,0
2022-09-22,Denmark,Copenhagen,12.11,72.25,0,0
2022-09-22,Estonia,Tallinn,8.54,79.58,0,0
2022-09-22,Finland,Helsinki,8.31,79.41,0,0
2022-09-22,France,Paris,14.85,61.04,0,0
2022-09-22,Germany,Berlin,12.36,72.91,0,0
2022-09-22,Greece,Athens,18.44,63.04,0,0
2022-09-22,Hungary,Budapest,11.74,72.5,0.42,0
2022-09-22,Iceland,Reykjavik,9.02,83.33,0,0
2022-09-22,Ireland,Dublin,14.82,89.95,29.18,0
2022-09-22,Israel,Jerusalem,21,73,0,0
2022-09-22,Italy,Rome,18.68,55.08,0,0
2022-09-22,Japan,Tokyo,21.22,71.91,8.62,0
2022-09-22,Latvia,Riga,10.92,83.66,0,0
2022-09-22,Lithuania,Vilnius,9.94,91.41,0,0
2022-09-22,Luxembourg,Luxembourg,10.8,70.33,0,0
2022-09-22,Mexico,Mexico City,17.92,54.16,0,0
2022-09-22,Netherlands,Amsterdam,13.07,73.91,0,0
2022-09-22,New Zealand,Wellington,10.56,93.04,12.6,0
2022-09-22,Norway,Oslo,10.83,12.25,0,0
2022-09-22,Poland,Warsaw,11.49,85.25,0,0
2022-09-22,Portugal,Lisbon,22.34,72.58,0,0
2022-09-22,Slovakia,Bratislava,11.69,70.54,0,0
2022-09-22,Slovenia,Ljubljana,9.41,76.58,0,0
2022-09-22,South Korea,Seoul,18.58,68.33,0,0
2022-09-22,Spain,Madrid,22.62,55.87,0,0
2022-09-22,Sweden,Stockholm,9.52,83.54,0,0
2022-09-22,Switzerland,Bern,10.81,68.79,0,0
2022-09-22,Taiwan,Taipei,25.29,57.5,0,0
2022-09-22,Turkey,Ankara,13.79,64.66,0,0
2022-09-22,United Kingdom,London,15.72,75.7,0,0
2022-09-22,United States,Washington D.C.,23.93,67.83,0,0
