tDate,Country,City,Temp,Humidity,Rain,Snow
2022-04-09,Australia,Canberra,16.86,84.37,1.44,0
2022-04-09,Austria,Vienna,8.52,65.75,0,0
2022-04-09,Belgium,Brussels,6.35,69.91,0,0
2022-04-09,Canada,Ottawa,4.93,81.83,0,0
2022-04-09,Chile,Santiago,18.11,52.41,0,0
2022-04-09,China,Beijing,18.29,40.95,0,0
2022-04-09,Colombia,Bogota,14.37,75.58,1.42,0
2022-04-09,Costa Rica,Sanjose,20.18,79.62,0,0
2022-04-09,Czechia,Prague,4.75,80.25,2.17,0
2022-04-09,Denmark,Copenhagen,5.43,67.08,0,0
2022-04-09,Estonia,Tallinn,1.67,81.87,0,0
2022-04-09,Finland,Helsinki,1.84,84.7,0,0
2022-04-09,France,Paris,6.13,80.83,0,0
2022-04-09,Germany,Berlin,6.43,69.79,0.21,0
2022-04-09,Greece,Athens,18.94,55.29,0,0
2022-04-09,Hungary,Budapest,9.05,75.62,0,0
2022-04-09,Iceland,Reykjavik,1.12,68.91,0,0
2022-04-09,Ireland,Dublin,5.24,72.29,0,0
2022-04-09,Israel,Jerusalem,15.69,75.79,0,0
2022-04-09,Italy,Rome,14.1,71.83,0,0
2022-04-09,Japan,Tokyo,18.32,63.83,0,0
2022-04-09,Latvia,Riga,3.33,75.12,0,0
2022-04-09,Lithuania,Vilnius,4.64,71.5,0,0
2022-04-09,Luxembourg,Luxembourg,2.96,88.04,0.37,1.16
2022-04-09,Mexico,Mexico City,16.36,62.41,0,0
2022-04-09,Netherlands,Amsterdam,6.25,71.95,0,0
2022-04-09,New Zealand,Wellington,13.81,80.91,0,0
2022-04-09,Norway,Oslo,5.12,43.29,0,0
2022-04-09,Poland,Warsaw,6.91,69.12,0,0
2022-04-09,Portugal,Lisbon,15.37,84.95,0,0
2022-04-09,Slovakia,Bratislava,8.39,69.12,0,0
2022-04-09,Slovenia,Ljubljana,7.19,81.08,2.17,0
2022-04-09,South Korea,Seoul,16.68,48.45,0,0
2022-04-09,Spain,Madrid,13.2,77.66,0,0
2022-04-09,Sweden,Stockholm,0.14,84.95,0,0
2022-04-09,Switzerland,Bern,4.41,76.66,0,0
2022-04-09,Taiwan,Taipei,24.06,61.58,0,0
2022-04-09,Turkey,Ankara,13.9,52.16,0,0
2022-04-09,United Kingdom,London,7.24,65,0,0
2022-04-09,United States,Washington D.C.,10.15,68.29,0.69,0
