tDate,Country,City,Temp,Humidity,Rain,Snow
2023-06-19,Australia,Canberra,3.22,86.62,2.77,0.25
2023-06-19,Austria,Vienna,23.95,57.08,0,0
2023-06-19,Belgium,Brussels,21.55,67.83,0.24,0
2023-06-19,Canada,Ottawa,17.95,76.95,0.23,0
2023-06-19,Chile,Santiago,13.97,70.83,2.08,0
2023-06-19,China,Beijing,21.94,67.7,2.49,0
2023-06-19,Colombia,Bogota,14.46,68.75,0,0
2023-06-19,Costa Rica,Sanjose,21.86,78.12,0,0
2023-06-19,Czechia,Prague,21.79,63.66,0.86,0
2023-06-19,Denmark,Copenhagen,18.55,80.16,1.15,0
2023-06-19,Estonia,Tallinn,19.82,46.04,0,0
2023-06-19,Finland,Helsinki,18.04,60.25,0,0
2023-06-19,France,Paris,20.75,81.83,1.27,0
2023-06-19,Germany,Berlin,23.09,62.29,0.31,0
2023-06-19,Greece,Athens,25.23,59.79,0,0
2023-06-19,Hungary,Budapest,24.34,54.41,0,0
2023-06-19,Iceland,Reykjavik,9.06,93.66,0.31,0
2023-06-19,Ireland,Dublin,18.57,74.66,0,0
2023-06-19,Israel,Jerusalem,19.1,77,0,0
2023-06-19,Italy,Rome,25.12,52.62,0,0
2023-06-19,Japan,Tokyo,23.53,65.41,0,0
2023-06-19,Latvia,Riga,20.89,75.7,6.03,0
2023-06-19,Lithuania,Vilnius,20.69,77.66,0.54,0
2023-06-19,Luxembourg,Luxembourg,21.14,74.04,8.93,0
2023-06-19,Mexico,Mexico City,25.11,21.91,0,0
2023-06-19,Netherlands,Amsterdam,20.86,69.58,0.24,0
2023-06-19,New Zealand,Wellington,10.84,91.08,3.12,0
2023-06-19,Norway,Oslo,19.19,85.37,1.46,0
2023-06-19,Poland,Warsaw,21.57,69.2,0,0
2023-06-19,Portugal,Lisbon,20.25,71,0,0
2023-06-19,Slovakia,Bratislava,23.05,57.91,0,0
2023-06-19,Slovenia,Ljubljana,22.44,63.12,0,0
2023-06-19,South Korea,Seoul,28.25,53.33,3.12,0
2023-06-19,Spain,Madrid,23.5,62.2,0.85,0
2023-06-19,Sweden,Stockholm,18.08,85.62,0.56,0
2023-06-19,Switzerland,Bern,22.65,59.79,9.85,0
2023-06-19,Taiwan,Taipei,30.37,58.58,0,0
2023-06-19,Turkey,Ankara,17.3,81.33,1.91,0
2023-06-19,United Kingdom,London,20.07,71.37,0,0
2023-06-19,United States,Washington D.C.,24.68,59.66,0,0
