tDate,Country,City,Temp,Humidity,Rain,Snow
2020-02-07,Australia,Canberra,16,84,8.7,0
2020-02-07,Austria,Vienna,5,68,0,0
2020-02-07,Belgium,Brussels,7,73,0,0
2020-02-07,Canada,Ottawa,-8,90,13.5,111
2020-02-07,Chile,Santiago,27,26,0,0
2020-02-07,China,Beijing,1,76,0,0
2020-02-07,Colombia,Bogota,18,64,0.7,0
2020-02-07,Costa Rica,SanJose,16,67,0,0
2020-02-07,Czechia,Prague,4,80,0,0
2020-02-07,Denmark,Copenhagen,5,88,0,0
2020-02-07,Estonia,Tallinn,-2,63,0.8,1
2020-02-07,Finland,Helsinki,-4,66,1.1,0
2020-02-07,France,Paris,8,62,0,0
2020-02-07,Germany,Berlin,6,85,0,0
2020-02-07,Greece,Athens,5,63,5.7,42
2020-02-07,Hungary,Budapest,5,76,0,0
2020-02-07,Iceland,Reykjavik,6,90,9.1,46
2020-02-07,Ireland,Dublin,8,84,2.4,0
2020-02-07,Israel,Jerusalem,8,75,1.3,0
2020-02-07,Italy,Rome,9,48,0,0
2020-02-07,Japan,Tokyo,3,44,0,0
2020-02-07,Latvia,Riga,-1,52,0,0
2020-02-07,Lithuania,Vilnius,-3,51,0,0
2020-02-07,Luxembourg,Luxembourg,4,79,0,0
2020-02-07,Mexico,Mexico City,20,26,0,0
2020-02-07,Netherlands,Amsterdam,6,83,0,0
2020-02-07,New Zealand,Wellington,17,73,0,0
2020-02-07,Norway,Oslo,0,95,0,0
2020-02-07,Poland,Warsaw,1,62,3.2,10
2020-02-07,Portugal,Lisbon,14,85,0.1,0
2020-02-07,Slovakia,Bratislava,4,79,0,0
2020-02-07,Slovenia,Ljubljana,3,58,0,0
2020-02-07,South Korea,Seoul,-1,37,0,0
2020-02-07,Spain,Madrid,12,65,0,0
2020-02-07,Sweden,Stockholm,0,82,0,0
2020-02-07,Switzerland,Bern,5,67,0,0
2020-02-07,Taiwan,Taipei,16,81,0.5,0
2020-02-07,Turkey,Ankara,-1,80,0.4,2
2020-02-07,United Kingdom,London,7,76,0,0
2020-02-07,United States,Washington D.C.,11,75,7.8,0
