Date,Country,City,Temp,Humidity,Rain,Snow
2020-12-05,Australia,Canberra,20,71,33.6,0
2020-12-05,Austria,Vienna,7,77,0,0
2020-12-05,Belgium,Brussels,4,85,0,0
2020-12-05,Canada,Ottawa,0,88,0.5,3
2020-12-05,Chile,Santiago,22,26,0,0
2020-12-05,China,Beijing,1,29,0,0
2020-12-05,Colombia,Bogota,16,74,3.5,0
2020-12-05,Costa Rica,SanJose,15,40,0,0
2020-12-05,Czechia,Prague,5,80,0,0
2020-12-05,Denmark,Copenhagen,6,84,0,0
2020-12-05,Estonia,Tallinn,4,86,0,0
2020-12-05,Finland,Helsinki,5,86,0.7,0
2020-12-05,France,Paris,5,75,1,2
2020-12-05,Germany,Berlin,4,85,0,0
2020-12-05,Greece,Athens,15,76,1.4,0
2020-12-05,Hungary,Budapest,7,85,0,0
2020-12-05,Iceland,Reykjavik,-6,68,0.5,4
2020-12-05,Ireland,Dublin,6,78,4.4,0
2020-12-05,Israel,Jerusalem,15,68,3.5,0
2020-12-05,Italy,Rome,15,72,18.7,0
2020-12-05,Japan,Tokyo,8,65,8.4,0
2020-12-05,Latvia,Riga,6,83,0,0
2020-12-05,Lithuania,Vilnius,5,88,0,0
2020-12-05,Luxembourg,Luxembourg,2,92,0,0
2020-12-05,Mexico,Mexico City,18,52,0.1,0
2020-12-05,Netherlands,Amsterdam,4,88,0,0
2020-12-05,New Zealand,Wellington,15,78,3,0
2020-12-05,Norway,Oslo,-3,90,0.1,1
2020-12-05,Poland,Warsaw,8,72,0,0
2020-12-05,Portugal,Lisbon,11,66,5.5,0
2020-12-05,Slovakia,Bratislava,6,86,0,0
2020-12-05,Slovenia,Ljubljana,1,100,4.8,0
2020-12-05,South Korea,Seoul,4,50,0,0
2020-12-05,Spain,Madrid,4,64,0.1,0
2020-12-05,Sweden,Stockholm,6,88,0.8,0
2020-12-05,Switzerland,Bern,1,97,7.1,60
2020-12-05,Taiwan,Taipei,16,82,1.1,0
2020-12-05,Turkey,Ankara,10,63,0,0
2020-12-05,United Kingdom,London,5,76,0.8,0
2020-12-05,United States,Washington D.C.,8,80,59,0
