tDate,Country,City,Temp,Humidity,Rain,Snow
2022-12-23,Australia,Canberra,20,66.75,1.03,0
2022-12-23,Austria,Vienna,7.15,91.2,6.68,0
2022-12-23,Belgium,Brussels,10.88,89.37,2.31,0
2022-12-23,Canada,Ottawa,-0.96,92.58,12.54,21.82
2022-12-23,Chile,Santiago,22.44,52.54,0,0
2022-12-23,China,Beijing,-5.32,18.87,0,0
2022-12-23,Colombia,Bogota,13.08,80.7,0,0
2022-12-23,Costa Rica,Sanjose,20.51,75.79,0,0
2022-12-23,Czechia,Prague,8.25,91.12,6.87,0
2022-12-23,Denmark,Copenhagen,3.47,84.87,0,0
2022-12-23,Estonia,Tallinn,1.54,92.87,0,0
2022-12-23,Finland,Helsinki,1.2,85.79,0.54,0.42
2022-12-23,France,Paris,13.6,89.08,0.13,0
2022-12-23,Germany,Berlin,6.75,93.66,8.41,0
2022-12-23,Greece,Athens,11.71,75.2,0,0
2022-12-23,Hungary,Budapest,4.22,96.91,0,0
2022-12-23,Iceland,Reykjavik,-6.77,59.7,0,0
2022-12-23,Ireland,Dublin,7.63,89.5,6.84,0
2022-12-23,Israel,Jerusalem,10.81,78.66,0,0
2022-12-23,Italy,Rome,11.94,83.33,0,0
2022-12-23,Japan,Tokyo,4.5,24.54,0,0
2022-12-23,Latvia,Riga,2.07,98.45,0,0
2022-12-23,Lithuania,Vilnius,2.11,100,3.56,0
2022-12-23,Luxembourg,Luxembourg,10.53,92.45,4.45,0
2022-12-23,Mexico,Mexico City,16.03,50.75,0,0
2022-12-23,Netherlands,Amsterdam,9.05,96.75,0.53,0
2022-12-23,New Zealand,Wellington,18,85.16,0.74,0
2022-12-23,Norway,Oslo,-7.42,93.37,0,0
2022-12-23,Poland,Warsaw,5.71,95.41,9.76,0
2022-12-23,Portugal,Lisbon,15.74,76.79,0,0
2022-12-23,Slovakia,Bratislava,4.29,90.95,1.47,0
2022-12-23,Slovenia,Ljubljana,7.85,86.45,0,0
2022-12-23,South Korea,Seoul,-11.5,54.41,0,0
2022-12-23,Spain,Madrid,11.02,91.25,0,0
2022-12-23,Sweden,Stockholm,-1.58,92.54,1.9,0.51
2022-12-23,Switzerland,Bern,11.02,83.95,12.31,0
2022-12-23,Taiwan,Taipei,11.31,65.91,0,0
2022-12-23,Turkey,Ankara,1.93,77.83,0,0
2022-12-23,United Kingdom,London,9.95,90.5,9.01,0
2022-12-23,United States,Washington D.C.,4.53,77.87,11.96,2.05
