tDate,Country,City,Temp,Humidity,Rain,Snow
2021-10-05,Australia,Canberra,8.62,74.25,0,0
2021-10-05,Austria,Vienna,18.83,70.54,0.25,0
2021-10-05,Belgium,Brussels,12.73,84.54,5.51,0
2021-10-05,Canada,Ottawa,15.58,78.08,0,0
2021-10-05,Chile,Santiago,16.58,43.08,0,0
2021-10-05,China,Beijing,13.52,81.87,11.33,0
2021-10-05,Colombia,Bogota,14.58,80.37,4.57,0
2021-10-05,Costa Rica,Sanjose,21.13,82.2,4.48,0
2021-10-05,Czechia,Prague,15.59,82.16,7.16,0
2021-10-05,Denmark,Copenhagen,11.8,93.95,17.27,0
2021-10-05,Estonia,Tallinn,10.8,78.37,4.38,0
2021-10-05,Finland,Helsinki,10.4,83.37,10.83,0
2021-10-05,France,Paris,13.19,85.08,6,0
2021-10-05,Germany,Berlin,13.34,89.29,3.9,0
2021-10-05,Greece,Athens,19.63,53.54,17.27,0
2021-10-05,Hungary,Budapest,18.39,57.58,0.11,0
2021-10-05,Iceland,Reykjavik,4.51,74.25,0.72,0
2021-10-05,Ireland,Dublin,10.5,84.7,5.1,0
2021-10-05,Israel,Jerusalem,19.95,74.37,0,0
2021-10-05,Italy,Rome,19.32,77.95,25.04,0
2021-10-05,Japan,Tokyo,24.69,70.16,0,0
2021-10-05,Latvia,Riga,13.11,59.75,0,0
2021-10-05,Lithuania,Vilnius,11.65,58.66,0.25,0
2021-10-05,Luxembourg,Luxembourg,10.6,92.33,6.86,0
2021-10-05,Mexico,Mexico City,18.03,63.08,6.66,0
2021-10-05,Netherlands,Amsterdam,12.92,85.33,10.02,0
2021-10-05,New Zealand,Wellington,13.95,87.87,0.76,0
2021-10-05,Norway,Oslo,12.33,48.62,3.03,0
2021-10-05,Poland,Warsaw,15.39,73.04,0,0
2021-10-05,Portugal,Lisbon,18.69,77.04,0,0
2021-10-05,Slovakia,Bratislava,18.6,67.45,0,0
2021-10-05,Slovenia,Ljubljana,15.56,89.2,4.49,0
2021-10-05,South Korea,Seoul,22.56,81.95,3.17,0
2021-10-05,Spain,Madrid,16.53,65.66,0,0
2021-10-05,Sweden,Stockholm,11.27,92.33,7.62,0
2021-10-05,Switzerland,Bern,12.34,88.04,10.92,0
2021-10-05,Taiwan,Taipei,29.1,57.66,0,0
2021-10-05,Turkey,Ankara,11.65,58.45,0,0
2021-10-05,United Kingdom,London,12.67,83.41,19.97,0
2021-10-05,United States,Washington D.C.,22.56,86.5,4.06,0
