Date,Country,City,Temp,Humidity,Rain,Snow
2020-08-06,Australia,Canberra,5,76,0,0
2020-08-06,Austria,Vienna,23,64,0.4,0
2020-08-06,Belgium,Brussels,26,48,0,0
2020-08-06,Canada,Ottawa,20,72,0,0
2020-08-06,Chile,Santiago,13,57,0,0
2020-08-06,China,Beijing,34,39,0,0
2020-08-06,Colombia,Bogota,14,85,1.8,0
2020-08-06,Costa Rica,SanJose,23,66,0,0
2020-08-06,Czechia,Prague,21,65,0,0
2020-08-06,Denmark,Copenhagen,22,62,0,0
2020-08-06,Estonia,Tallinn,17,86,4.3,0
2020-08-06,Finland,Helsinki,17,85,2.2,0
2020-08-06,France,Paris,29,38,0,0
2020-08-06,Germany,Berlin,25,46,0,0
2020-08-06,Greece,Athens,28,55,0,0
2020-08-06,Hungary,Budapest,26,59,0.2,0
2020-08-06,Iceland,Reykjavik,11,81,4.8,0
2020-08-06,Ireland,Dublin,17,86,0,0
2020-08-06,Israel,Jerusalem,27,61,0,0
2020-08-06,Italy,Rome,27,50,0,0
2020-08-06,Japan,Tokyo,30,68,0,0
2020-08-06,Latvia,Riga,20,73,0.4,0
2020-08-06,Lithuania,Vilnius,20,69,0,0
2020-08-06,Luxembourg,Luxembourg,23,59,0,0
2020-08-06,Mexico,Mexico City,21,62,15.4,0
2020-08-06,Netherlands,Amsterdam,25,55,0,0
2020-08-06,New Zealand,Wellington,12,86,0.2,0
2020-08-06,Norway,Oslo,18,86,0.2,0
2020-08-06,Poland,Warsaw,23,61,0,0
2020-08-06,Portugal,Lisbon,25,66,0,0
2020-08-06,Slovakia,Bratislava,23,70,0,0
2020-08-06,Slovenia,Ljubljana,21,78,0.4,0
2020-08-06,South Korea,Seoul,26,80,17.8,0
2020-08-06,Spain,Madrid,32,32,0,0
2020-08-06,Sweden,Stockholm,20,78,0.5,0
2020-08-06,Switzerland,Bern,20,77,0,0
2020-08-06,Taiwan,Taipei,33,64,5.2,0
2020-08-06,Turkey,Ankara,31,26,0,0
2020-08-06,United Kingdom,London,26,54,0.2,0
2020-08-06,United States,Washington D.C.,29,69,11.9,0
