Date,Country,City,Temp,Humidity,Rain,Snow
2022-07-23,Australia,Canberra,9.13,84.08,0,0
2022-07-23,Austria,Vienna,28.2,52.2,0.36,0
2022-07-23,Belgium,Brussels,20.41,70,0,0
2022-07-23,Canada,Ottawa,24.33,72.37,2.05,0
2022-07-23,Chile,Santiago,14.23,59.95,0,0
2022-07-23,China,Beijing,27.98,50.54,0,0
2022-07-23,Colombia,Bogota,12.46,81.04,0,0
2022-07-23,Costa Rica,Sanjose,20.62,82.33,0,0
2022-07-23,Czechia,Prague,22.9,69.33,7.19,0
2022-07-23,Denmark,Copenhagen,15.14,91.75,0.25,0
2022-07-23,Estonia,Tallinn,19.33,88.41,5.35,0
2022-07-23,Finland,Helsinki,19.45,82.75,3.09,0
2022-07-23,France,Paris,22.14,74.66,0,0
2022-07-23,Germany,Berlin,19.65,67.5,2.05,0
2022-07-23,Greece,Athens,31.96,31.58,0,0
2022-07-23,Hungary,Budapest,30.26,41.45,4.01,0
2022-07-23,Iceland,Reykjavik,11.27,85.58,0,0
2022-07-23,Ireland,Dublin,19.34,81.08,2.42,0
2022-07-23,Israel,Jerusalem,23.59,72.95,0,0
2022-07-23,Italy,Rome,29.87,55.41,0,0
2022-07-23,Japan,Tokyo,29.69,66.62,0,0
2022-07-23,Latvia,Riga,20.85,70.41,0,0
2022-07-23,Lithuania,Vilnius,22.69,71.25,0,0
2022-07-23,Luxembourg,Luxembourg,21.74,65.62,0.77,0
2022-07-23,Mexico,Mexico City,19.14,54.29,0.65,0
2022-07-23,Netherlands,Amsterdam,18.93,69.12,0,0
2022-07-23,New Zealand,Wellington,6.09,88,0,0
2022-07-23,Norway,Oslo,17.3,21.75,0,0
2022-07-23,Poland,Warsaw,24.62,68.75,2.46,0
2022-07-23,Portugal,Lisbon,23.92,59.12,0,0
2022-07-23,Slovakia,Bratislava,28.56,46.16,0.32,0
2022-07-23,Slovenia,Ljubljana,28.27,49.04,0,0
2022-07-23,South Korea,Seoul,24.67,83.83,20.54,0
2022-07-23,Spain,Madrid,30.78,19.95,0,0
2022-07-23,Sweden,Stockholm,15.92,83.54,0,0
2022-07-23,Switzerland,Bern,22.13,72.12,8.23,0
2022-07-23,Taiwan,Taipei,32.83,55.54,0,0
2022-07-23,Turkey,Ankara,22,40.04,0,0
2022-07-23,United Kingdom,London,20.93,64.66,0,0
2022-07-23,United States,Washington D.C.,30.86,59.7,0,0
