tDate,Country,City,Temp,Humidity,Rain,Snow
2020-04-24,Australia,Canberra,16,73,0,0
2020-04-24,Austria,Vienna,17,53,0,0
2020-04-24,Belgium,Brussels,17,59,0,0
2020-04-24,Canada,Ottawa,5,58,0,0
2020-04-24,Chile,Santiago,14,60,0.5,0
2020-04-24,China,Beijing,22,10,0,0
2020-04-24,Colombia,Bogota,17,81,18.4,0
2020-04-24,Costa Rica,SanJose,22,48,0,0
2020-04-24,Czechia,Prague,14,63,0.2,0
2020-04-24,Denmark,Copenhagen,11,65,0.7,0
2020-04-24,Estonia,Tallinn,7,76,0.3,0
2020-04-24,Finland,Helsinki,7,72,1.1,0
2020-04-24,France,Paris,22,51,0,0
2020-04-24,Germany,Berlin,16,50,0,0
2020-04-24,Greece,Athens,14,52,0,0
2020-04-24,Hungary,Budapest,17,49,0,0
2020-04-24,Iceland,Reykjavik,5,90,7.5,0
2020-04-24,Ireland,Dublin,12,82,0,0
2020-04-24,Israel,Jerusalem,22,45,0.2,0
2020-04-24,Italy,Rome,18,65,0,0
2020-04-24,Japan,Tokyo,13,47,0.1,0
2020-04-24,Latvia,Riga,9,71,1.4,0
2020-04-24,Lithuania,Vilnius,10,72,0.2,0
2020-04-24,Luxembourg,Luxembourg,16,69,0,0
2020-04-24,Mexico,Mexico City,25,38,1.9,0
2020-04-24,Netherlands,Amsterdam,14,66,0,0
2020-04-24,New Zealand,Wellington,15,84,0.2,0
2020-04-24,Norway,Oslo,9,52,0,0
2020-04-24,Poland,Warsaw,15,50,0.1,0
2020-04-24,Portugal,Lisbon,17,77,0,0
2020-04-24,Slovakia,Bratislava,16,64,0,0
2020-04-24,Slovenia,Ljubljana,16,65,0,0
2020-04-24,South Korea,Seoul,11,42,0,0
2020-04-24,Spain,Madrid,18,56,1.5,0
2020-04-24,Sweden,Stockholm,9,60,0,0
2020-04-24,Switzerland,Bern,17,75,1.7,0
2020-04-24,Taiwan,Taipei,16,85,15.9,0
2020-04-24,Turkey,Ankara,11,43,0,0
2020-04-24,United Kingdom,London,17,57,0,0
2020-04-24,United States,Washington D.C.,19,81,13.5,0
