Date,Country,City,Temp,Humidity,Rain,Snow
2022-02-26,Australia,Canberra,17.35,89.33,6.73,0
2022-02-26,Austria,Vienna,4.41,64.37,0.57,0
2022-02-26,Belgium,Brussels,3.33,79.54,0,0
2022-02-26,Canada,Ottawa,-15.19,79.37,0,0
2022-02-26,Chile,Santiago,21.72,40.45,0,0
2022-02-26,China,Beijing,3.32,20.45,0,0
2022-02-26,Colombia,Bogota,14,83.29,0,0
2022-02-26,Costa Rica,Sanjose,19.39,70.83,0,0
2022-02-26,Czechia,Prague,3.41,77.54,0,0.63
2022-02-26,Denmark,Copenhagen,2.63,80.12,0,0
2022-02-26,Estonia,Tallinn,-0.6,86.16,0,0
2022-02-26,Finland,Helsinki,-2.29,82.62,0,0
2022-02-26,France,Paris,5.05,71.29,0,0
2022-02-26,Germany,Berlin,4.96,78.91,0,0
2022-02-26,Greece,Athens,11.4,67.2,0,0
2022-02-26,Hungary,Budapest,5.12,48,0,0
2022-02-26,Iceland,Reykjavik,2.04,76.29,17,23.17
2022-02-26,Ireland,Dublin,8.96,73.5,0,0
2022-02-26,Israel,Jerusalem,8.07,94.62,0,0
2022-02-26,Italy,Rome,7.93,68.7,0.66,0
2022-02-26,Japan,Tokyo,9.39,48.29,0,0
2022-02-26,Latvia,Riga,1.36,83.37,0,0
2022-02-26,Lithuania,Vilnius,1.52,78.62,0,0
2022-02-26,Luxembourg,Luxembourg,1.7,79.33,0,0
2022-02-26,Mexico,Mexico City,17.53,49.87,0,0
2022-02-26,Netherlands,Amsterdam,4.18,80,0,0
2022-02-26,New Zealand,Wellington,16,72.75,0,0
2022-02-26,Norway,Oslo,-0.13,58.37,0,0
2022-02-26,Poland,Warsaw,4,72.16,0,0
2022-02-26,Portugal,Lisbon,13.52,68.62,0,0
2022-02-26,Slovakia,Bratislava,4.07,65.95,0,0
2022-02-26,Slovenia,Ljubljana,3.04,74.66,0,0
2022-02-26,South Korea,Seoul,4.6,62.58,1.31,0
2022-02-26,Spain,Madrid,8.52,83.29,0,0
2022-02-26,Sweden,Stockholm,-0.63,70.25,0,0
2022-02-26,Switzerland,Bern,2.31,70.16,0,0.12
2022-02-26,Taiwan,Taipei,18.13,75,0,0
2022-02-26,Turkey,Ankara,4.97,76.7,0,0
2022-02-26,United Kingdom,London,6.38,70.87,0,0
2022-02-26,United States,Washington D.C.,3.02,54.83,0,0
