tDate,Country,City,Temp,Humidity,Rain,Snow
2023-09-29,Australia,Canberra,14.13,55.87,0,0
2023-09-29,Austria,Vienna,20.89,62.75,0,0
2023-09-29,Belgium,Brussels,16.75,86.08,0.27,0
2023-09-29,Canada,Ottawa,15.96,78.62,0,0
2023-09-29,Chile,Santiago,17.53,46.91,0,0
2023-09-29,China,Beijing,21.48,29.5,0,0
2023-09-29,Colombia,Bogota,14.36,79.75,0,0
2023-09-29,Costa Rica,Sanjose,22.15,82.04,0.65,0
2023-09-29,Czechia,Prague,20.37,64.08,0.99,0
2023-09-29,Denmark,Copenhagen,16.41,88.25,0.72,0
2023-09-29,Estonia,Tallinn,16.89,87.29,0.36,0
2023-09-29,Finland,Helsinki,15.92,90.41,3.81,0
2023-09-29,France,Paris,18.86,73.66,0,0
2023-09-29,Germany,Berlin,20.2,74.04,1.15,0
2023-09-29,Greece,Athens,22.75,63.2,0,0
2023-09-29,Hungary,Budapest,19.12,61.5,0,0
2023-09-29,Iceland,Reykjavik,6.43,77.5,0,0
2023-09-29,Ireland,Dublin,13.67,80.91,0,0
2023-09-29,Israel,Jerusalem,25.9,39.91,0,0
2023-09-29,Italy,Rome,22.79,52.66,0,0
2023-09-29,Japan,Tokyo,26.48,73.62,0,0
2023-09-29,Latvia,Riga,18.28,73.79,1.07,0
2023-09-29,Lithuania,Vilnius,18.06,72.75,0,0
2023-09-29,Luxembourg,Luxembourg,16.61,85.91,0,0
2023-09-29,Mexico,Mexico City,19.62,49.41,0,0
2023-09-29,Netherlands,Amsterdam,16.65,80.91,0.12,0
2023-09-29,New Zealand,Wellington,10.95,82.33,4.62,0
2023-09-29,Norway,Oslo,14.79,86.12,8.65,0
2023-09-29,Poland,Warsaw,19.63,67.12,0.15,0
2023-09-29,Portugal,Lisbon,25.34,61.41,0,0
2023-09-29,Slovakia,Bratislava,18.98,65.16,0,0
2023-09-29,Slovenia,Ljubljana,15.64,81,0,0
2023-09-29,South Korea,Seoul,20.29,71.29,2.75,0
2023-09-29,Spain,Madrid,23.82,48.16,0,0
2023-09-29,Sweden,Stockholm,15.06,91.16,2.49,0
2023-09-29,Switzerland,Bern,17.72,67.33,0,0
2023-09-29,Taiwan,Taipei,29.05,71.54,1.61,0
2023-09-29,Turkey,Ankara,19.56,61.04,0,0
2023-09-29,United Kingdom,London,17.37,75.54,0,0
2023-09-29,United States,Washington D.C.,17.86,87.33,0,0
