Date,Country,City,Temp,Humidity,Rain,Snow
2020-10-08,Australia,Canberra,14,85,13.8,0
2020-10-08,Austria,Vienna,14,59,0,0
2020-10-08,Belgium,Brussels,14,85,4.8,0
2020-10-08,Canada,Ottawa,6,73,0,0
2020-10-08,Chile,Santiago,13,53,0.1,0
2020-10-08,China,Beijing,20,35,0,0
2020-10-08,Colombia,Bogota,16,81,4.9,0
2020-10-08,Costa Rica,SanJose,20,68,0,0
2020-10-08,Czechia,Prague,12,75,0,0
2020-10-08,Denmark,Copenhagen,13,80,1.5,0
2020-10-08,Estonia,Tallinn,13,87,2.4,0
2020-10-08,Finland,Helsinki,13,88,3.8,0
2020-10-08,France,Paris,17,71,0.1,0
2020-10-08,Germany,Berlin,11,78,3.6,0
2020-10-08,Greece,Athens,24,47,0.4,0
2020-10-08,Hungary,Budapest,15,63,0,0
2020-10-08,Iceland,Reykjavik,6,87,1,0
2020-10-08,Ireland,Dublin,11,86,11,0
2020-10-08,Israel,Jerusalem,29,24,0,0
2020-10-08,Italy,Rome,20,57,0,0
2020-10-08,Japan,Tokyo,15,82,47.3,0
2020-10-08,Latvia,Riga,14,82,0.4,0
2020-10-08,Lithuania,Vilnius,12,93,3.6,0
2020-10-08,Luxembourg,Luxembourg,12,88,1.9,0
2020-10-08,Mexico,Mexico City,21,42,0,0
2020-10-08,Netherlands,Amsterdam,14,88,21.1,0
2020-10-08,New Zealand,Wellington,9,67,1,0
2020-10-08,Norway,Oslo,9,94,1.6,0
2020-10-08,Poland,Warsaw,13,72,0,0
2020-10-08,Portugal,Lisbon,21,70,0,0
2020-10-08,Slovakia,Bratislava,13,68,0,0
2020-10-08,Slovenia,Ljubljana,14,80,0,0
2020-10-08,South Korea,Seoul,21,42,0,0
2020-10-08,Spain,Madrid,22,49,0,0
2020-10-08,Sweden,Stockholm,11,88,0.1,0
2020-10-08,Switzerland,Bern,12,80,0,0
2020-10-08,Taiwan,Taipei,22,70,3.4,0
2020-10-08,Turkey,Ankara,24,38,3.2,0
2020-10-08,United Kingdom,London,16,76,3.5,0
2020-10-08,United States,Washington D.C.,19,49,0,0
