Date,Country,City,Temp,Humidity,Rain,Snow
2021-11-19,Australia,Canberra,16.42,80.12,6.13,0
2021-11-19,Austria,Vienna,9.38,70.62,0,0
2021-11-19,Belgium,Brussels,10.85,91.7,0,0
2021-11-19,Canada,Ottawa,2.42,74.7,0.51,0
2021-11-19,Chile,Santiago,21.45,46.25,0,0
2021-11-19,China,Beijing,5.23,40.2,0,0
2021-11-19,Colombia,Bogota,12.5,73.83,1.27,0
2021-11-19,Costa Rica,Sanjose,20.55,76.04,1.67,0
2021-11-19,Czechia,Prague,8.39,81.75,0,0
2021-11-19,Denmark,Copenhagen,11.87,86.41,0,0
2021-11-19,Estonia,Tallinn,3.95,87.25,3.06,0
2021-11-19,Finland,Helsinki,2.55,86.87,4.53,0
2021-11-19,France,Paris,8.68,90.45,0,0
2021-11-19,Germany,Berlin,11.45,86.79,0,0
2021-11-19,Greece,Athens,13.41,77.58,1.25,0
2021-11-19,Hungary,Budapest,9.13,74.62,0,0
2021-11-19,Iceland,Reykjavik,3.45,88.29,9.36,0
2021-11-19,Ireland,Dublin,11.38,83.66,0,0
2021-11-19,Israel,Jerusalem,14.74,90.58,5.91,0
2021-11-19,Italy,Rome,13.48,78.79,1.02,0
2021-11-19,Japan,Tokyo,13.87,62.87,0,0
2021-11-19,Latvia,Riga,6.37,92.45,0,0
2021-11-19,Lithuania,Vilnius,6.65,95.45,10.89,0
2021-11-19,Luxembourg,Luxembourg,7.41,95.2,0.5,0
2021-11-19,Mexico,Mexico City,14.8,59.79,0,0
2021-11-19,Netherlands,Amsterdam,12.3,88.91,0,0
2021-11-19,New Zealand,Wellington,15.68,72,0,0
2021-11-19,Norway,Oslo,7.81,47.83,0,0
2021-11-19,Poland,Warsaw,9.86,93.75,11.45,0
2021-11-19,Portugal,Lisbon,14.9,58.58,0.48,0
2021-11-19,Slovakia,Bratislava,9.04,75.2,0,0
2021-11-19,Slovenia,Ljubljana,3.76,91.33,0,0
2021-11-19,South Korea,Seoul,10.85,85.33,0,0
2021-11-19,Spain,Madrid,10.41,71.12,0,0
2021-11-19,Sweden,Stockholm,6.86,84.37,0.25,0
2021-11-19,Switzerland,Bern,2.72,89.66,0.25,0
2021-11-19,Taiwan,Taipei,22.96,67.58,3.15,0
2021-11-19,Turkey,Ankara,5.23,85.25,0,0
2021-11-19,United Kingdom,London,11.31,88.37,0,0
2021-11-19,United States,Washington D.C.,7.81,52,2.7,0
