tDate,Country,City,Temp,Humidity,Rain,Snow
2022-10-11,Australia,Canberra,13.82,72.54,1.33,0
2022-10-11,Austria,Vienna,15.92,76.12,1.85,0
2022-10-11,Belgium,Brussels,9.23,81.16,0,0
2022-10-11,Canada,Ottawa,7.79,72.08,0,0
2022-10-11,Chile,Santiago,15.9,55.08,0,0
2022-10-11,China,Beijing,10.1,23,0,0
2022-10-11,Colombia,Bogota,12.42,76.16,0.81,0
2022-10-11,Costa Rica,Sanjose,21.4,83.25,0,0
2022-10-11,Czechia,Prague,11.11,85.08,0.42,0
2022-10-11,Denmark,Copenhagen,10.37,81,0,0
2022-10-11,Estonia,Tallinn,8.41,86.08,0.42,0
2022-10-11,Finland,Helsinki,8.7,86.95,1.71,0
2022-10-11,France,Paris,13.27,73,0,0
2022-10-11,Germany,Berlin,11.89,73.79,0,0
2022-10-11,Greece,Athens,20.81,61.41,0,0
2022-10-11,Hungary,Budapest,15.4,70.16,0,0
2022-10-11,Iceland,Reykjavik,6.06,82,0.15,0
2022-10-11,Ireland,Dublin,11.61,73.58,0.12,0
2022-10-11,Israel,Jerusalem,20.37,76.16,0,0
2022-10-11,Italy,Rome,19.79,75.45,1.42,0
2022-10-11,Japan,Tokyo,21.39,56.95,0,0
2022-10-11,Latvia,Riga,9.25,79.66,0,0
2022-10-11,Lithuania,Vilnius,7.89,80.08,0,0
2022-10-11,Luxembourg,Luxembourg,9.96,81.08,0,0
2022-10-11,Mexico,Mexico City,16.24,66,0,0
2022-10-11,Netherlands,Amsterdam,10.57,80.29,0,0
2022-10-11,New Zealand,Wellington,12.72,79.87,0,0
2022-10-11,Norway,Oslo,7.89,30.33,0,0
2022-10-11,Poland,Warsaw,10.95,80.79,0.27,0
2022-10-11,Portugal,Lisbon,19.71,80.37,3.46,0
2022-10-11,Slovakia,Bratislava,14.31,72.33,0.18,0
2022-10-11,Slovenia,Ljubljana,13.57,84.66,0,0
2022-10-11,South Korea,Seoul,10.37,71.75,0,0
2022-10-11,Spain,Madrid,17.74,79.12,0,0
2022-10-11,Sweden,Stockholm,9.15,78.91,1.75,0
2022-10-11,Switzerland,Bern,13.65,80.54,0,0
2022-10-11,Taiwan,Taipei,20.94,73.54,0.75,0
2022-10-11,Turkey,Ankara,13.94,62.16,0,0
2022-10-11,United Kingdom,London,11.24,70.75,0,0
2022-10-11,United States,Washington D.C.,15.95,64.29,0,0
