tDate,Country,City,Temp,Humidity,Rain,Snow
2023-01-10,Australia,Canberra,20.9,63.25,0,0
2023-01-10,Austria,Vienna,6.89,78.29,1.15,0
2023-01-10,Belgium,Brussels,6.24,88.04,0.36,0
2023-01-10,Canada,Ottawa,-5.96,78.29,0,2.16
2023-01-10,Chile,Santiago,22.14,54.7,0,0
2023-01-10,China,Beijing,-3.11,39.75,0,0
2023-01-10,Colombia,Bogota,12.29,91.45,0,0
2023-01-10,Costa Rica,Sanjose,19.7,74.33,0.25,0
2023-01-10,Czechia,Prague,4.82,77.29,0,0
2023-01-10,Denmark,Copenhagen,5.42,92.33,0,0
2023-01-10,Estonia,Tallinn,-2.51,92.04,0,1.2
2023-01-10,Finland,Helsinki,-1.96,93.7,0.49,2.46
2023-01-10,France,Paris,7.38,92.29,0.21,0
2023-01-10,Germany,Berlin,6.63,83.33,0,0
2023-01-10,Greece,Athens,13.57,75.83,0,0
2023-01-10,Hungary,Budapest,5.93,90.25,6.77,0
2023-01-10,Iceland,Reykjavik,0.19,70.95,0.13,0
2023-01-10,Ireland,Dublin,10.06,83.79,16.29,0
2023-01-10,Israel,Jerusalem,9.29,83.2,0,0
2023-01-10,Italy,Rome,9.54,70.58,0,0
2023-01-10,Japan,Tokyo,5.36,40.25,0,0
2023-01-10,Latvia,Riga,0.08,97.04,2.8,0
2023-01-10,Lithuania,Vilnius,0.48,97.25,3.56,1.4
2023-01-10,Luxembourg,Luxembourg,4.6,91.2,0.71,0
2023-01-10,Mexico,Mexico City,15.3,45,0,0
2023-01-10,Netherlands,Amsterdam,7.34,88.83,0,0
2023-01-10,New Zealand,Wellington,18.14,79.7,1.88,0
2023-01-10,Norway,Oslo,1.59,96.2,0.44,0.29
2023-01-10,Poland,Warsaw,5.37,91.95,0.52,0
2023-01-10,Portugal,Lisbon,14.35,73.04,0,0
2023-01-10,Slovakia,Bratislava,5.91,82.29,4.37,0
2023-01-10,Slovenia,Ljubljana,4.82,78.58,0.32,0
2023-01-10,South Korea,Seoul,0.46,66.29,0,0
2023-01-10,Spain,Madrid,7.07,82.04,0,0
2023-01-10,Sweden,Stockholm,2.87,95.33,0.24,1.14
2023-01-10,Switzerland,Bern,3.62,82.04,0.79,0
2023-01-10,Taiwan,Taipei,20.05,81.33,0,0
2023-01-10,Turkey,Ankara,-0.22,80.29,0,0
2023-01-10,United Kingdom,London,9.16,88.7,3.58,0
2023-01-10,United States,Washington D.C.,5.17,55.54,0,0
