tDate,Country,City,Temp,Humidity,Rain,Snow
2020-04-05,Australia,Canberra,10,67,0.1,0
2020-04-05,Austria,Vienna,12,51,0,0
2020-04-05,Belgium,Brussels,14,64,0,0
2020-04-05,Canada,Ottawa,8,83,2,0
2020-04-05,Chile,Santiago,18,39,0,0
2020-04-05,China,Beijing,15,21,0,0
2020-04-05,Colombia,Bogota,18,82,21.1,0
2020-04-05,Costa Rica,SanJose,11,84,8,0
2020-04-05,Czechia,Prague,10,62,0,0
2020-04-05,Denmark,Copenhagen,8,70,0,0
2020-04-05,Estonia,Tallinn,4,66,0.6,0
2020-04-05,Finland,Helsinki,3,67,0.2,0
2020-04-05,France,Paris,16,58,0,0
2020-04-05,Germany,Berlin,12,57,0,0
2020-04-05,Greece,Athens,12,87,60.1,0
2020-04-05,Hungary,Budapest,12,47,0,0
2020-04-05,Iceland,Reykjavik,-6,66,4.2,0
2020-04-05,Ireland,Dublin,10,87,4.8,0
2020-04-05,Israel,Jerusalem,23,40,0,0
2020-04-05,Italy,Rome,15,48,0,0
2020-04-05,Japan,Tokyo,11,51,0.2,0
2020-04-05,Latvia,Riga,6,69,0.2,0
2020-04-05,Lithuania,Vilnius,6,70,0,0
2020-04-05,Luxembourg,Luxembourg,12,70,0,0
2020-04-05,Mexico,Mexico City,24,38,0.5,0
2020-04-05,Netherlands,Amsterdam,14,63,0,0
2020-04-05,New Zealand,Wellington,14,80,0,0
2020-04-05,Norway,Oslo,6,81,0.6,4
2020-04-05,Poland,Warsaw,10,50,0,0
2020-04-05,Portugal,Lisbon,16,87,9.4,0
2020-04-05,Slovakia,Bratislava,11,61,0,0
2020-04-05,Slovenia,Ljubljana,10,66,0,0
2020-04-05,South Korea,Seoul,11,18,0,0
2020-04-05,Spain,Madrid,14,66,1.5,0
2020-04-05,Sweden,Stockholm,6,68,0.9,0
2020-04-05,Switzerland,Bern,13,69,0,0
2020-04-05,Taiwan,Taipei,17,65,0.1,0
2020-04-05,Turkey,Ankara,12,70,2.3,0
2020-04-05,United Kingdom,London,15,62,0,0
2020-04-05,United States,Washington D.C.,16,69,0.4,0
