tDate,Country,City,Temp,Humidity,Rain,Snow
2020-06-15,Australia,Canberra,9,85,0,0
2020-06-15,Austria,Vienna,18,73,2.4,0
2020-06-15,Belgium,Brussels,20,72,0.1,0
2020-06-15,Canada,Ottawa,18,71,0,0
2020-06-15,Chile,Santiago,11,52,0,0
2020-06-15,China,Beijing,37,14,0,0
2020-06-15,Colombia,Bogota,15,86,2.1,0
2020-06-15,Costa Rica,SanJose,21,55,0,0
2020-06-15,Czechia,Prague,20,68,1.6,0
2020-06-15,Denmark,Copenhagen,20,56,0,0
2020-06-15,Estonia,Tallinn,18,73,1,0
2020-06-15,Finland,Helsinki,18,67,0,0
2020-06-15,France,Paris,20,67,1.2,0
2020-06-15,Germany,Berlin,22,56,0,0
2020-06-15,Greece,Athens,28,37,0,0
2020-06-15,Hungary,Budapest,21,78,27.2,0
2020-06-15,Iceland,Reykjavik,8,83,21.5,0
2020-06-15,Ireland,Dublin,14,85,0.5,0
2020-06-15,Israel,Jerusalem,22,65,0,0
2020-06-15,Italy,Rome,24,60,1.8,0
2020-06-15,Japan,Tokyo,30,59,0.2,0
2020-06-15,Latvia,Riga,18,88,10.5,0
2020-06-15,Lithuania,Vilnius,17,85,0.1,0
2020-06-15,Luxembourg,Luxembourg,17,87,2.9,0
2020-06-15,Mexico,Mexico City,22,47,0,0
2020-06-15,Netherlands,Amsterdam,21,69,0,0
2020-06-15,New Zealand,Wellington,13,86,1.7,0
2020-06-15,Norway,Oslo,25,46,0,0
2020-06-15,Poland,Warsaw,21,63,0,0
2020-06-15,Portugal,Lisbon,20,66,0,0
2020-06-15,Slovakia,Bratislava,19,77,1.1,0
2020-06-15,Slovenia,Ljubljana,16,96,14.5,0
2020-06-15,South Korea,Seoul,26,48,0,0
2020-06-15,Spain,Madrid,22,43,0,0
2020-06-15,Sweden,Stockholm,19,54,0,0
2020-06-15,Switzerland,Bern,15,89,3,0
2020-06-15,Taiwan,Taipei,31,63,2.1,0
2020-06-15,Turkey,Ankara,16,78,8.2,0
2020-06-15,United Kingdom,London,21,62,3.8,0
2020-06-15,United States,Washington D.C.,21,62,0,0
