tDate,Country,City,Temp,Humidity,Rain,Snow
2022-03-20,Australia,Canberra,19.27,76.08,4.06,0
2022-03-20,Austria,Vienna,5.46,40.54,0,0
2022-03-20,Belgium,Brussels,5.08,71.08,1.77,0
2022-03-20,Canada,Ottawa,3.95,91.2,3.8,0
2022-03-20,Chile,Santiago,22.52,34.29,0,0
2022-03-20,China,Beijing,5.59,41.08,0,0
2022-03-20,Colombia,Bogota,13.71,81.95,4.82,0
2022-03-20,Costa Rica,Sanjose,19.72,73.12,0,0
2022-03-20,Czechia,Prague,5.45,40.16,0,0
2022-03-20,Denmark,Copenhagen,4.11,73.66,0,0
2022-03-20,Estonia,Tallinn,4.6,70.37,0,0
2022-03-20,Finland,Helsinki,4.39,67.7,0,0
2022-03-20,France,Paris,8.3,53.75,0,0
2022-03-20,Germany,Berlin,7.51,38.95,0,0
2022-03-20,Greece,Athens,5.03,71.5,17.92,0
2022-03-20,Hungary,Budapest,3.48,39.91,0,0
2022-03-20,Iceland,Reykjavik,1.19,84.04,0,0
2022-03-20,Ireland,Dublin,8.56,70.66,0,0
2022-03-20,Israel,Jerusalem,6.39,68.66,0,0
2022-03-20,Italy,Rome,11.13,48.75,1.78,0
2022-03-20,Japan,Tokyo,10.5,52.54,1.02,0
2022-03-20,Latvia,Riga,1.91,73.79,0,0
2022-03-20,Lithuania,Vilnius,4.28,56.7,0,0
2022-03-20,Luxembourg,Luxembourg,4.83,75.7,0,0
2022-03-20,Mexico,Mexico City,18.32,53.79,0,0
2022-03-20,Netherlands,Amsterdam,5.61,65.7,0,0
2022-03-20,New Zealand,Wellington,16.09,78.91,0,0
2022-03-20,Norway,Oslo,4.04,38.45,0,0
2022-03-20,Poland,Warsaw,5.41,39.33,0,0
2022-03-20,Portugal,Lisbon,13.09,76.62,11.19,0
2022-03-20,Slovakia,Bratislava,4.4,41.5,0,0
2022-03-20,Slovenia,Ljubljana,5.02,49.12,0,0
2022-03-20,South Korea,Seoul,3.63,62.12,0.23,0
2022-03-20,Spain,Madrid,10.94,69.16,0,0
2022-03-20,Sweden,Stockholm,5.74,61.7,0,0
2022-03-20,Switzerland,Bern,7.47,61.83,0,0
2022-03-20,Taiwan,Taipei,23.3,70.04,3.05,0
2022-03-20,Turkey,Ankara,-1.39,63.45,0,0
2022-03-20,United Kingdom,London,7.67,63.04,0,0
2022-03-20,United States,Washington D.C.,14.4,49.54,0,0
