tDate,Country,City,Temp,Humidity,Rain,Snow
2021-04-06,Australia,Canberra,19,77,0.7,0
2021-04-06,Austria,Vienna,4,50,1.5,3
2021-04-06,Belgium,Brussels,1,74,9,37
2021-04-06,Canada,Ottawa,9,63,0,0
2021-04-06,Chile,Santiago,18,52,0,0
2021-04-06,China,Beijing,18,28,0,0
2021-04-06,Colombia,Bogota,14,89,6.3,0
2021-04-06,Costa Rica,SanJose,15,58,0,0
2021-04-06,Czechia,Prague,2,60,2.7,21
2021-04-06,Denmark,Copenhagen,3,58,2.4,14
2021-04-06,Estonia,Tallinn,2,71,4,22
2021-04-06,Finland,Helsinki,2,75,2.8,15
2021-04-06,France,Paris,4,45,0.6,0
2021-04-06,Germany,Berlin,3,67,1.9,2
2021-04-06,Greece,Athens,17,74,2.2,0
2021-04-06,Hungary,Budapest,4,50,1.8,9
2021-04-06,Iceland,Reykjavik,-3,72,2.3,20
2021-04-06,Ireland,Dublin,3,74,1.5,7
2021-04-06,Israel,Jerusalem,26,17,0,0
2021-04-06,Italy,Rome,13,73,3.6,0
2021-04-06,Japan,Tokyo,11,50,0,0
2021-04-06,Latvia,Riga,3,67,1.1,0
2021-04-06,Lithuania,Vilnius,1,73,5.2,26
2021-04-06,Luxembourg,Luxembourg,1,66,2.4,11
2021-04-06,Mexico,Mexico City,20,46,8.8,0
2021-04-06,Netherlands,Amsterdam,3,68,10.6,77
2021-04-06,New Zealand,Wellington,16,85,0.3,0
2021-04-06,Norway,Oslo,2,39,0.1,0
2021-04-06,Poland,Warsaw,3,68,3.9,26
2021-04-06,Portugal,Lisbon,18,59,0,0
2021-04-06,Slovakia,Bratislava,4,52,0.2,0
2021-04-06,Slovenia,Ljubljana,-1,94,46.4,286
2021-04-06,South Korea,Seoul,16,29,0,0
2021-04-06,Spain,Madrid,19,35,0,0
2021-04-06,Sweden,Stockholm,3,50,0.2,0
2021-04-06,Switzerland,Bern,-1,87,11.6,95
2021-04-06,Taiwan,Taipei,21,60,0,0
2021-04-06,Turkey,Ankara,15,51,0.9,0
2021-04-06,United Kingdom,London,4,43,0,0
2021-04-06,United States,Washington D.C.,14,68,0.5,0
