Date,Country,City,Temp,Humidity,Rain,Snow
2020-09-18,Australia,Canberra,13,88,0.2,0
2020-09-18,Austria,Vienna,16,50,0,0
2020-09-18,Belgium,Brussels,17,58,0,0
2020-09-18,Canada,Ottawa,9,52,0,0
2020-09-18,Chile,Santiago,18,42,0,0
2020-09-18,China,Beijing,26,25,0,0
2020-09-18,Colombia,Bogota,16,84,15,0
2020-09-18,Costa Rica,SanJose,22,68,0,0
2020-09-18,Czechia,Prague,14,57,0,0
2020-09-18,Denmark,Copenhagen,15,68,0,0
2020-09-18,Estonia,Tallinn,11,71,0,0
2020-09-18,Finland,Helsinki,11,70,0,0
2020-09-18,France,Paris,23,53,0,0
2020-09-18,Germany,Berlin,17,44,0,0
2020-09-18,Greece,Athens,25,74,19.2,0
2020-09-18,Hungary,Budapest,21,39,0,0
2020-09-18,Iceland,Reykjavik,9,80,1.7,0
2020-09-18,Ireland,Dublin,14,82,0,0
2020-09-18,Israel,Jerusalem,30,39,0,0
2020-09-18,Italy,Rome,30,45,0,0
2020-09-18,Japan,Tokyo,31,62,0,0
2020-09-18,Latvia,Riga,13,66,0.8,0
2020-09-18,Lithuania,Vilnius,12,69,0.1,0
2020-09-18,Luxembourg,Luxembourg,17,64,0,0
2020-09-18,Mexico,Mexico City,19,69,15.7,0
2020-09-18,Netherlands,Amsterdam,15,61,0,0
2020-09-18,New Zealand,Wellington,9,79,18.4,0
2020-09-18,Norway,Oslo,16,59,0,0
2020-09-18,Poland,Warsaw,15,56,0,0
2020-09-18,Portugal,Lisbon,20,81,28.8,0
2020-09-18,Slovakia,Bratislava,17,57,0,0
2020-09-18,Slovenia,Ljubljana,16,74,0,0
2020-09-18,South Korea,Seoul,23,46,0.2,0
2020-09-18,Spain,Madrid,20,64,27.2,0
2020-09-18,Sweden,Stockholm,14,65,0,0
2020-09-18,Switzerland,Bern,21,79,0.2,0
2020-09-18,Taiwan,Taipei,31,67,0.8,0
2020-09-18,Turkey,Ankara,26,34,0,0
2020-09-18,United Kingdom,London,17,59,0,0
2020-09-18,United States,Washington D.C.,18,77,5.3,0
