tDate,Country,City,Temp,Humidity,Rain,Snow
2023-01-21,Australia,Canberra,18.49,65.95,1.46,0
2023-01-21,Austria,Vienna,0.11,90.62,0,2.37
2023-01-21,Belgium,Brussels,-0.96,92.29,0,0
2023-01-21,Canada,Ottawa,-5.97,88.66,0,0
2023-01-21,Chile,Santiago,23.3,44.66,0,0
2023-01-21,China,Beijing,-6.65,23.41,0,0
2023-01-21,Colombia,Bogota,12.87,75,0,0
2023-01-21,Costa Rica,Sanjose,19.56,68.66,0,0
2023-01-21,Czechia,Prague,-0.86,87.29,0,3.96
2023-01-21,Denmark,Copenhagen,0.09,93.25,0,0
2023-01-21,Estonia,Tallinn,-3.82,93.33,0,0
2023-01-21,Finland,Helsinki,-4.51,96.25,0,0
2023-01-21,France,Paris,1.95,80.75,0,0
2023-01-21,Germany,Berlin,1.55,81.66,2.89,2.75
2023-01-21,Greece,Athens,14.36,75.08,0,0
2023-01-21,Hungary,Budapest,1.91,91.79,0.18,0.25
2023-01-21,Iceland,Reykjavik,2.6,88.58,0,0.86
2023-01-21,Ireland,Dublin,7.74,80.41,0,0
2023-01-21,Israel,Jerusalem,11.81,66.25,0,0
2023-01-21,Italy,Rome,6.26,67.37,1.78,0
2023-01-21,Japan,Tokyo,4.91,38.33,0,0
2023-01-21,Latvia,Riga,-1.96,90.08,0,0
2023-01-21,Lithuania,Vilnius,0.49,96.5,0,4.08
2023-01-21,Luxembourg,Luxembourg,-0.85,85.16,0,1.16
2023-01-21,Mexico,Mexico City,17.18,42.62,0,0
2023-01-21,Netherlands,Amsterdam,0.28,91.25,0,0
2023-01-21,New Zealand,Wellington,16.61,78.83,0,0
2023-01-21,Norway,Oslo,-13.55,96.54,0,0
2023-01-21,Poland,Warsaw,0.94,94.95,12.22,9.54
2023-01-21,Portugal,Lisbon,13.81,85.12,0,0
2023-01-21,Slovakia,Bratislava,0.36,82.83,0,0.18
2023-01-21,Slovenia,Ljubljana,-1.09,86.54,0,0
2023-01-21,South Korea,Seoul,-2.92,48.91,0,0.18
2023-01-21,Spain,Madrid,6.74,64.25,0,0
2023-01-21,Sweden,Stockholm,-1.83,96,0,0
2023-01-21,Switzerland,Bern,-5.06,77.62,0,0
2023-01-21,Taiwan,Taipei,18.13,79.2,0.18,0
2023-01-21,Turkey,Ankara,5.8,65.54,0,0
2023-01-21,United Kingdom,London,2.36,85.08,0,0
2023-01-21,United States,Washington D.C.,5.32,57.62,0,0
