Date,Country,City,Temp,Humidity,Rain,Snow
2020-11-19,Australia,Canberra,22,69,0,0
2020-11-19,Austria,Vienna,10,73,1,0
2020-11-19,Belgium,Brussels,9,72,2.2,0
2020-11-19,Canada,Ottawa,3,68,0,0
2020-11-19,Chile,Santiago,16,55,3.5,0
2020-11-19,China,Beijing,9,56,1,0
2020-11-19,Colombia,Bogota,15,90,18.3,0
2020-11-19,Costa Rica,SanJose,13,67,0,0
2020-11-19,Czechia,Prague,8,75,0.2,0
2020-11-19,Denmark,Copenhagen,7,67,1.9,0
2020-11-19,Estonia,Tallinn,10,80,7.6,0
2020-11-19,Finland,Helsinki,9,80,9.6,0
2020-11-19,France,Paris,10,65,0.4,0
2020-11-19,Germany,Berlin,10,65,0.1,0
2020-11-19,Greece,Athens,13,71,0.2,0
2020-11-19,Hungary,Budapest,9,81,0.8,0
2020-11-19,Iceland,Reykjavik,-3,63,0.2,0
2020-11-19,Ireland,Dublin,7,75,1.2,0
2020-11-19,Israel,Jerusalem,18,53,0,0
2020-11-19,Italy,Rome,17,71,0,0
2020-11-19,Japan,Tokyo,21,63,0,0
2020-11-19,Latvia,Riga,10,79,4.2,0
2020-11-19,Lithuania,Vilnius,7,84,0.1,0
2020-11-19,Luxembourg,Luxembourg,7,87,2.1,0
2020-11-19,Mexico,Mexico City,17,55,0,0
2020-11-19,Netherlands,Amsterdam,9,66,2.6,0
2020-11-19,New Zealand,Wellington,13,75,1.4,0
2020-11-19,Norway,Oslo,1,63,10.9,0
2020-11-19,Poland,Warsaw,10,72,0.3,0
2020-11-19,Portugal,Lisbon,20,65,0,0
2020-11-19,Slovakia,Bratislava,8,83,1,0
2020-11-19,Slovenia,Ljubljana,8,88,0,0
2020-11-19,South Korea,Seoul,15,80,44.8,0
2020-11-19,Spain,Madrid,17,55,0,0
2020-11-19,Sweden,Stockholm,8,68,1,0
2020-11-19,Switzerland,Bern,7,82,1.9,0
2020-11-19,Taiwan,Taipei,29,66,0,0
2020-11-19,Turkey,Ankara,7,67,0,0
2020-11-19,United Kingdom,London,9,62,0.1,0
2020-11-19,United States,Washington D.C.,7,54,0,0
