Date,Country,City,Temp,Humidity,Rain,Snow
2021-03-20,Australia,Canberra,15,82,8.1,0
2021-03-20,Austria,Vienna,0,55,1.1,9
2021-03-20,Belgium,Brussels,5,72,0,0
2021-03-20,Canada,Ottawa,4,66,0,0
2021-03-20,Chile,Santiago,15,52,2.4,0
2021-03-20,China,Beijing,11,44,7.7,0
2021-03-20,Colombia,Bogota,15,86,17,0
2021-03-20,Costa Rica,SanJose,11,67,0,0
2021-03-20,Czechia,Prague,-2,60,2,17
2021-03-20,Denmark,Copenhagen,3,69,0,0
2021-03-20,Estonia,Tallinn,-3,83,3.5,8
2021-03-20,Finland,Helsinki,-2,82,4.3,0
2021-03-20,France,Paris,7,59,0,0
2021-03-20,Germany,Berlin,2,52,0,0
2021-03-20,Greece,Athens,12,84,6.3,0
2021-03-20,Hungary,Budapest,3,74,5.5,30
2021-03-20,Iceland,Reykjavik,2,75,0.9,7
2021-03-20,Ireland,Dublin,9,85,0.1,0
2021-03-20,Israel,Jerusalem,19,49,0,0
2021-03-20,Italy,Rome,10,62,1.6,0
2021-03-20,Japan,Tokyo,15,63,0.4,0
2021-03-20,Latvia,Riga,-2,59,0.2,2
2021-03-20,Lithuania,Vilnius,-2,65,0.1,0
2021-03-20,Luxembourg,Luxembourg,2,59,0,0
2021-03-20,Mexico,Mexico City,18,49,0.8,0
2021-03-20,Netherlands,Amsterdam,5,81,0,0
2021-03-20,New Zealand,Wellington,14,71,0,0
2021-03-20,Norway,Oslo,0,93,0,0
2021-03-20,Poland,Warsaw,0,68,2.1,18
2021-03-20,Portugal,Lisbon,12,51,0,0
2021-03-20,Slovakia,Bratislava,1,62,0,0
2021-03-20,Slovenia,Ljubljana,1,71,2.2,14
2021-03-20,South Korea,Seoul,10,58,0.7,0
2021-03-20,Spain,Madrid,7,43,0.1,0
2021-03-20,Sweden,Stockholm,2,75,0.2,0
2021-03-20,Switzerland,Bern,0,72,1.1,9
2021-03-20,Taiwan,Taipei,25,70,0.1,0
2021-03-20,Turkey,Ankara,6,84,2.7,0
2021-03-20,United Kingdom,London,8,68,0.1,0
2021-03-20,United States,Washington D.C.,10,39,0,0
