tDate,Country,City,Temp,Humidity,Rain,Snow
2022-11-25,Australia,Canberra,16.31,66.7,0,0
2022-11-25,Austria,Vienna,7.42,86.12,0,0
2022-11-25,Belgium,Brussels,8.53,88.62,0.88,0
2022-11-25,Canada,Ottawa,1.03,86.91,11.89,0
2022-11-25,Chile,Santiago,25.65,49.16,0,0
2022-11-25,China,Beijing,5.35,14.33,0,0
2022-11-25,Colombia,Bogota,13.12,83.29,0,0
2022-11-25,Costa Rica,Sanjose,20.3,79.83,0.51,0
2022-11-25,Czechia,Prague,5.2,91.25,0.54,0
2022-11-25,Denmark,Copenhagen,6.91,89.5,1.23,0
2022-11-25,Estonia,Tallinn,-3.21,87.7,0,0
2022-11-25,Finland,Helsinki,-0.85,86.7,0,0
2022-11-25,France,Paris,9.35,89.66,0.32,0
2022-11-25,Germany,Berlin,5.28,91.79,1.83,0
2022-11-25,Greece,Athens,13.94,52.58,0,0
2022-11-25,Hungary,Budapest,5.51,84.2,0,0
2022-11-25,Iceland,Reykjavik,6.31,59.33,0,0
2022-11-25,Ireland,Dublin,9.45,78.29,0.56,0
2022-11-25,Israel,Jerusalem,12.53,86.33,18.53,0
2022-11-25,Italy,Rome,11.49,82.08,16.86,0
2022-11-25,Japan,Tokyo,14.46,63.33,0.15,0
2022-11-25,Latvia,Riga,-1.1,90.08,0,0
2022-11-25,Lithuania,Vilnius,-1.07,95.12,0,0
2022-11-25,Luxembourg,Luxembourg,7.3,90.25,3.65,0
2022-11-25,Mexico,Mexico City,17.78,53.66,0,0
2022-11-25,Netherlands,Amsterdam,8.83,90.12,0.21,0
2022-11-25,New Zealand,Wellington,15.93,62.58,0,0
2022-11-25,Norway,Oslo,3.33,1,0.24,0
2022-11-25,Poland,Warsaw,0.82,93.79,2.03,0
2022-11-25,Portugal,Lisbon,14.3,75.41,0,0
2022-11-25,Slovakia,Bratislava,7.24,84.45,0.18,0
2022-11-25,Slovenia,Ljubljana,1.87,96.54,0,0
2022-11-25,South Korea,Seoul,11.67,63.66,1.54,0
2022-11-25,Spain,Madrid,11.38,71.25,0,0
2022-11-25,Sweden,Stockholm,1.74,92.79,0.27,0
2022-11-25,Switzerland,Bern,5.9,85.83,0.8,0
2022-11-25,Taiwan,Taipei,23.03,59.16,0.15,0
2022-11-25,Turkey,Ankara,7.5,85.79,0,0
2022-11-25,United Kingdom,London,9.69,81.54,0,0
2022-11-25,United States,Washington D.C.,10.84,72.41,12.83,0
