tDate,Country,City,Temp,Humidity,Rain,Snow
2020-12-19,Australia,Canberra,19,70,0.8,0
2020-12-19,Austria,Vienna,4,90,0,0
2020-12-19,Belgium,Brussels,9,86,2.1,0
2020-12-19,Canada,Ottawa,-5,75,0.7,6
2020-12-19,Chile,Santiago,17,38,0,0
2020-12-19,China,Beijing,-1,26,0,0
2020-12-19,Colombia,Bogota,16,83,10.1,0
2020-12-19,Costa Rica,SanJose,13,50,0,0
2020-12-19,Czechia,Prague,3,89,0,0
2020-12-19,Denmark,Copenhagen,6,88,0,0
2020-12-19,Estonia,Tallinn,3,97,0.5,0
2020-12-19,Finland,Helsinki,4,95,0.6,0
2020-12-19,France,Paris,10,85,1.1,0
2020-12-19,Germany,Berlin,5,85,0,0
2020-12-19,Greece,Athens,11,76,0,0
2020-12-19,Hungary,Budapest,4,84,0,0
2020-12-19,Iceland,Reykjavik,2,82,0,0
2020-12-19,Ireland,Dublin,9,77,0.1,0
2020-12-19,Israel,Jerusalem,15,72,0,0
2020-12-19,Italy,Rome,12,70,0,0
2020-12-19,Japan,Tokyo,7,34,0,0
2020-12-19,Latvia,Riga,5,92,1.3,0
2020-12-19,Lithuania,Vilnius,2,97,0.1,0
2020-12-19,Luxembourg,Luxembourg,7,92,0.8,0
2020-12-19,Mexico,Mexico City,19,50,0.1,0
2020-12-19,Netherlands,Amsterdam,9,88,0.1,0
2020-12-19,New Zealand,Wellington,16,83,0,0
2020-12-19,Norway,Oslo,4,97,0.4,0
2020-12-19,Poland,Warsaw,2,90,0,0
2020-12-19,Portugal,Lisbon,15,80,12.7,0
2020-12-19,Slovakia,Bratislava,3,91,0,0
2020-12-19,Slovenia,Ljubljana,5,94,0,0
2020-12-19,South Korea,Seoul,-4,64,0,0
2020-12-19,Spain,Madrid,8,91,11.2,0
2020-12-19,Sweden,Stockholm,6,91,0.5,0
2020-12-19,Switzerland,Bern,3,80,0,0
2020-12-19,Taiwan,Taipei,16,86,16.5,0
2020-12-19,Turkey,Ankara,5,73,0,0
2020-12-19,United Kingdom,London,11,74,3.4,0
2020-12-19,United States,Washington D.C.,1,78,0,0
