Date,Country,City,Temp,Humidity,Rain,Snow
2020-03-15,Australia,Canberra,13,66,0,0
2020-03-15,Austria,Vienna,6,44,0,0
2020-03-15,Belgium,Brussels,9,80,0.4,0
2020-03-15,Canada,Ottawa,-5,49,0,0
2020-03-15,Chile,Santiago,23,31,0,0
2020-03-15,China,Beijing,13,23,0,0
2020-03-15,Colombia,Bogota,16,90,32.1,0
2020-03-15,Costa Rica,SanJose,9,83,11.9,0
2020-03-15,Czechia,Prague,6,45,0,0
2020-03-15,Denmark,Copenhagen,6,65,0,0
2020-03-15,Estonia,Tallinn,1,58,0,0
2020-03-15,Finland,Helsinki,1,63,0,0
2020-03-15,France,Paris,11,71,0.4,0
2020-03-15,Germany,Berlin,7,44,0,0
2020-03-15,Greece,Athens,16,70,0,0
2020-03-15,Hungary,Budapest,6,41,0,0
2020-03-15,Iceland,Reykjavik,-3,68,1.1,0
2020-03-15,Ireland,Dublin,6,81,1.4,0
2020-03-15,Israel,Jerusalem,14,84,0.2,0
2020-03-15,Italy,Rome,14,71,0.1,0
2020-03-15,Japan,Tokyo,8,60,2.2,0
2020-03-15,Latvia,Riga,1,63,0.3,2
2020-03-15,Lithuania,Vilnius,0,58,0,0
2020-03-15,Luxembourg,Luxembourg,8,79,0,0
2020-03-15,Mexico,Mexico City,24,51,9.3,0
2020-03-15,Netherlands,Amsterdam,9,80,0.1,0
2020-03-15,New Zealand,Wellington,16,80,0,0
2020-03-15,Norway,Oslo,3,94,3.3,7
2020-03-15,Poland,Warsaw,3,37,0,0
2020-03-15,Portugal,Lisbon,14,71,0,0
2020-03-15,Slovakia,Bratislava,5,56,0,0
2020-03-15,Slovenia,Ljubljana,4,75,0.3,0
2020-03-15,South Korea,Seoul,5,39,0.4,0
2020-03-15,Spain,Madrid,16,56,0.4,0
2020-03-15,Sweden,Stockholm,3,65,0,0
2020-03-15,Switzerland,Bern,8,75,0,0
2020-03-15,Taiwan,Taipei,17,53,0,0
2020-03-15,Turkey,Ankara,15,53,0.3,0
2020-03-15,United Kingdom,London,9,74,0.2,0
2020-03-15,United States,Washington D.C.,8,62,2.6,0
