Date,Country,City,Temp,Humidity,Rain,Snow
2020-05-02,Australia,Canberra,5,81,3.1,0
2020-05-02,Austria,Vienna,15,55,0.5,0
2020-05-02,Belgium,Brussels,11,70,1.7,0
2020-05-02,Canada,Ottawa,11,74,0.2,0
2020-05-02,Chile,Santiago,16,36,0,0
2020-05-02,China,Beijing,32,34,0,0
2020-05-02,Colombia,Bogota,17,84,11.7,0
2020-05-02,Costa Rica,SanJose,19,70,0,0
2020-05-02,Czechia,Prague,12,66,0.7,0
2020-05-02,Denmark,Copenhagen,11,76,5.3,0
2020-05-02,Estonia,Tallinn,9,83,2.9,0
2020-05-02,Finland,Helsinki,7,82,2.1,0
2020-05-02,France,Paris,13,58,0.1,0
2020-05-02,Germany,Berlin,13,70,2.6,0
2020-05-02,Greece,Athens,21,51,0,0
2020-05-02,Hungary,Budapest,17,57,0,0
2020-05-02,Iceland,Reykjavik,2,66,0,0
2020-05-02,Ireland,Dublin,10,80,0.8,0
2020-05-02,Israel,Jerusalem,20,38,0,0
2020-05-02,Italy,Rome,20,65,0,0
2020-05-02,Japan,Tokyo,24,58,0,0
2020-05-02,Latvia,Riga,11,80,2.3,0
2020-05-02,Lithuania,Vilnius,11,88,1,0
2020-05-02,Luxembourg,Luxembourg,8,84,3.9,0
2020-05-02,Mexico,Mexico City,24,39,7.2,0
2020-05-02,Netherlands,Amsterdam,11,73,7.8,0
2020-05-02,New Zealand,Wellington,15,77,0.1,0
2020-05-02,Norway,Oslo,9,74,0,0
2020-05-02,Poland,Warsaw,15,69,0.5,0
2020-05-02,Portugal,Lisbon,20,78,0,0
2020-05-02,Slovakia,Bratislava,15,65,1.7,0
2020-05-02,Slovenia,Ljubljana,13,89,15.4,0
2020-05-02,South Korea,Seoul,20,75,0,0
2020-05-02,Spain,Madrid,20,63,0,0
2020-05-02,Sweden,Stockholm,11,80,0.8,0
2020-05-02,Switzerland,Bern,10,89,8.3,0
2020-05-02,Taiwan,Taipei,30,56,0,0
2020-05-02,Turkey,Ankara,17,64,6.2,0
2020-05-02,United Kingdom,London,13,59,0,0
2020-05-02,United States,Washington D.C.,17,57,0,0
