Date,Country,City,Temp,Humidity,Rain,Snow
2020-09-28,Australia,Canberra,10,78,0,0
2020-09-28,Austria,Vienna,11,77,7.3,0
2020-09-28,Belgium,Brussels,12,87,9.3,0
2020-09-28,Canada,Ottawa,22,83,4,0
2020-09-28,Chile,Santiago,13,34,0,0
2020-09-28,China,Beijing,25,47,0,0
2020-09-28,Colombia,Bogota,16,78,3.9,0
2020-09-28,Costa Rica,SanJose,31,28,0,0
2020-09-28,Czechia,Prague,9,85,6.5,0
2020-09-28,Denmark,Copenhagen,17,78,0.4,0
2020-09-28,Estonia,Tallinn,13,84,1.7,0
2020-09-28,Finland,Helsinki,14,84,0.3,0
2020-09-28,France,Paris,13,78,2.2,0
2020-09-28,Germany,Berlin,15,70,0.1,0
2020-09-28,Greece,Athens,25,61,0.1,0
2020-09-28,Hungary,Budapest,16,61,12,0
2020-09-28,Iceland,Reykjavik,6,80,0.3,0
2020-09-28,Ireland,Dublin,14,82,1.7,0
2020-09-28,Israel,Jerusalem,31,34,0,0
2020-09-28,Italy,Rome,17,71,36.2,0
2020-09-28,Japan,Tokyo,25,51,4.3,0
2020-09-28,Latvia,Riga,14,79,7.8,0
2020-09-28,Lithuania,Vilnius,13,78,0.3,0
2020-09-28,Luxembourg,Luxembourg,7,89,2.2,0
2020-09-28,Mexico,Mexico City,20,58,13.1,0
2020-09-28,Netherlands,Amsterdam,18,85,0.7,0
2020-09-28,New Zealand,Wellington,11,67,8.3,0
2020-09-28,Norway,Oslo,12,90,0,0
2020-09-28,Poland,Warsaw,15,65,0,0
2020-09-28,Portugal,Lisbon,20,65,0,0
2020-09-28,Slovakia,Bratislava,12,80,6.4,0
2020-09-28,Slovenia,Ljubljana,10,95,49.1,0
2020-09-28,South Korea,Seoul,25,51,0,0
2020-09-28,Spain,Madrid,19,32,0,0
2020-09-28,Sweden,Stockholm,15,85,0,0
2020-09-28,Switzerland,Bern,10,77,0,0
2020-09-28,Taiwan,Taipei,23,84,7,0
2020-09-28,Turkey,Ankara,25,36,0,0
2020-09-28,United Kingdom,London,15,60,0,0
2020-09-28,United States,Washington D.C.,25,74,0.6,0
