tDate,Country,City,Temp,Humidity,Rain,Snow
2022-03-21,Australia,Canberra,17.88,78,0,0
2022-03-21,Austria,Vienna,6.16,35.58,0,0
2022-03-21,Belgium,Brussels,9.62,69.37,0,0
2022-03-21,Canada,Ottawa,2.86,68.83,0,0
2022-03-21,Chile,Santiago,18.45,39.45,0,0
2022-03-21,China,Beijing,5.43,24.83,0,0
2022-03-21,Colombia,Bogota,14.17,82.62,0.12,0
2022-03-21,Costa Rica,Sanjose,20.59,75.54,0,0
2022-03-21,Czechia,Prague,5.7,38.91,0,0
2022-03-21,Denmark,Copenhagen,5.84,60.45,0,0
2022-03-21,Estonia,Tallinn,4.07,66.29,0,0
2022-03-21,Finland,Helsinki,3.63,64.37,0,0
2022-03-21,France,Paris,12.12,65.91,0,0
2022-03-21,Germany,Berlin,8.39,35.33,0,0
2022-03-21,Greece,Athens,6.4,60.08,0,0
2022-03-21,Hungary,Budapest,5.77,34.7,0,0
2022-03-21,Iceland,Reykjavik,2.13,77.54,0,0
2022-03-21,Ireland,Dublin,9.73,76.29,0,0
2022-03-21,Israel,Jerusalem,6.61,67.12,0,0
2022-03-21,Italy,Rome,9.9,54.95,0,0
2022-03-21,Japan,Tokyo,9.67,64.62,0.42,0
2022-03-21,Latvia,Riga,2.37,68.04,0,0
2022-03-21,Lithuania,Vilnius,6.01,59.25,0,0
2022-03-21,Luxembourg,Luxembourg,9.85,66.83,0,0
2022-03-21,Mexico,Mexico City,20.94,35.41,0,0
2022-03-21,Netherlands,Amsterdam,8.32,63.45,0,0
2022-03-21,New Zealand,Wellington,17.36,88.25,5.17,0
2022-03-21,Norway,Oslo,3.41,44.41,0,0
2022-03-21,Poland,Warsaw,7.49,43.08,0,0
2022-03-21,Portugal,Lisbon,12.6,82.5,2.15,0
2022-03-21,Slovakia,Bratislava,5,41.41,0,0
2022-03-21,Slovenia,Ljubljana,3.78,47.87,0,0
2022-03-21,South Korea,Seoul,4.95,49.33,0.86,0
2022-03-21,Spain,Madrid,10.07,85.7,0.88,0
2022-03-21,Sweden,Stockholm,4.58,63.29,0,0
2022-03-21,Switzerland,Bern,7.98,61.95,0,0
2022-03-21,Taiwan,Taipei,21.84,70.29,0.75,0
2022-03-21,Turkey,Ankara,0.03,55.41,0,0.13
2022-03-21,United Kingdom,London,9.23,64.37,0,0
2022-03-21,United States,Washington D.C.,13.17,45.33,0,0
