Date,Country,City,Temp,Humidity,Rain,Snow
2020-02-04,Australia,Canberra,17,49,0,0
2020-02-04,Austria,Vienna,6,70,3.6,0
2020-02-04,Belgium,Brussels,4,79,9.7,0
2020-02-04,Canada,Ottawa,-4,91,0,0
2020-02-04,Chile,Santiago,19,46,0,0
2020-02-04,China,Beijing,-1,23,0,0
2020-02-04,Colombia,Bogota,19,68,1.7,0
2020-02-04,Costa Rica,SanJose,9,37,0,0
2020-02-04,Czechia,Prague,4,77,21.4,65
2020-02-04,Denmark,Copenhagen,4,77,0.2,0
2020-02-04,Estonia,Tallinn,-3,54,0,0
2020-02-04,Finland,Helsinki,-4,55,0,0
2020-02-04,France,Paris,7,68,10.4,0
2020-02-04,Germany,Berlin,5,75,3.8,8
2020-02-04,Greece,Athens,14,76,0,0
2020-02-04,Hungary,Budapest,6,72,16.4,0
2020-02-04,Iceland,Reykjavik,1,84,9,0
2020-02-04,Ireland,Dublin,6,73,0.7,0
2020-02-04,Israel,Jerusalem,11,84,0.2,0
2020-02-04,Italy,Rome,14,72,0.1,0
2020-02-04,Japan,Tokyo,10,50,0,0
2020-02-04,Latvia,Riga,0,62,0.1,0
2020-02-04,Lithuania,Vilnius,0,86,0,0
2020-02-04,Luxembourg,Luxembourg,3,84,23.2,22
2020-02-04,Mexico,Mexico City,16,53,0.2,0
2020-02-04,Netherlands,Amsterdam,6,71,3.9,0
2020-02-04,New Zealand,Wellington,20,85,1.6,0
2020-02-04,Norway,Oslo,-4,80,0.4,2
2020-02-04,Poland,Warsaw,4,79,1.3,0
2020-02-04,Portugal,Lisbon,18,70,0,0
2020-02-04,Slovakia,Bratislava,6,74,4.4,0
2020-02-04,Slovenia,Ljubljana,9,72,0.3,0
2020-02-04,South Korea,Seoul,2,49,0.4,3
2020-02-04,Spain,Madrid,15,61,0,0
2020-02-04,Sweden,Stockholm,0,70,0.2,0
2020-02-04,Switzerland,Bern,3,84,14.7,72
2020-02-04,Taiwan,Taipei,17,73,2.6,0
2020-02-04,Turkey,Ankara,6,86,4.7,0
2020-02-04,United Kingdom,London,7,64,0,0
2020-02-04,United States,Washington D.C.,11,86,11.6,0
