Date,Country,City,Temp,Humidity,Rain,Snow
2022-07-18,Australia,Canberra,5.18,71.75,0,0
2022-07-18,Austria,Vienna,22.99,42.95,0,0
2022-07-18,Belgium,Brussels,25.29,47.12,0,0
2022-07-18,Canada,Ottawa,22.04,80.45,9.22,0
2022-07-18,Chile,Santiago,13.05,42.66,0,0
2022-07-18,China,Beijing,28.85,32.87,0.12,0
2022-07-18,Colombia,Bogota,13.58,69.25,10.43,0
2022-07-18,Costa Rica,Sanjose,21.45,80.7,0,0
2022-07-18,Czechia,Prague,20.94,51.41,0,0
2022-07-18,Denmark,Copenhagen,18.8,73.75,0,0
2022-07-18,Estonia,Tallinn,16.41,62.87,0,0
2022-07-18,Finland,Helsinki,15.91,70.87,0,0
2022-07-18,France,Paris,29.76,33,0,0
2022-07-18,Germany,Berlin,23.22,48.95,0,0
2022-07-18,Greece,Athens,28.54,40.08,0,0
2022-07-18,Hungary,Budapest,23.38,35.58,0,0
2022-07-18,Iceland,Reykjavik,11.27,73.62,0,0
2022-07-18,Ireland,Dublin,23.56,61.41,0,0
2022-07-18,Israel,Jerusalem,25.14,63.12,0,0
2022-07-18,Italy,Rome,30.38,45.16,0,0
2022-07-18,Japan,Tokyo,29.41,68.2,1.49,0
2022-07-18,Latvia,Riga,16.4,79.83,0,0
2022-07-18,Lithuania,Vilnius,15.03,84.29,0,0
2022-07-18,Luxembourg,Luxembourg,25.25,39.29,0,0
2022-07-18,Mexico,Mexico City,16.5,73.95,7.13,0
2022-07-18,Netherlands,Amsterdam,23.97,53.45,0,0
2022-07-18,New Zealand,Wellington,13.22,83.04,0,0
2022-07-18,Norway,Oslo,17.8,15.83,2.9,0
2022-07-18,Poland,Warsaw,19.43,64.29,0,0
2022-07-18,Portugal,Lisbon,21.25,71,0,0
2022-07-18,Slovakia,Bratislava,21.97,41.95,0,0
2022-07-18,Slovenia,Ljubljana,22.2,58.12,0,0
2022-07-18,South Korea,Seoul,26.04,76.75,0.56,0
2022-07-18,Spain,Madrid,32.31,23.79,0,0
2022-07-18,Sweden,Stockholm,18.16,73.54,0.18,0
2022-07-18,Switzerland,Bern,23.53,47,0,0
2022-07-18,Taiwan,Taipei,30.93,57.08,0,0
2022-07-18,Turkey,Ankara,21.04,51.95,0,0
2022-07-18,United Kingdom,London,28.11,39.04,0,0
2022-07-18,United States,Washington D.C.,27.3,76.54,0,0
