tDate,Country,City,Temp,Humidity,Rain,Snow
2020-04-15,Australia,Canberra,18,67,0,0
2020-04-15,Austria,Vienna,11,42,0,0
2020-04-15,Belgium,Brussels,12,60,0,0
2020-04-15,Canada,Ottawa,2,58,2,11
2020-04-15,Chile,Santiago,17,24,0,0
2020-04-15,China,Beijing,23,29,0.6,0
2020-04-15,Colombia,Bogota,17,76,4.8,0
2020-04-15,Costa Rica,SanJose,22,40,0,0
2020-04-15,Czechia,Prague,9,54,0,0
2020-04-15,Denmark,Copenhagen,10,69,0,0
2020-04-15,Estonia,Tallinn,4,85,6.9,3
2020-04-15,Finland,Helsinki,4,82,5,10
2020-04-15,France,Paris,13,52,0,0
2020-04-15,Germany,Berlin,10,63,0,0
2020-04-15,Greece,Athens,15,70,0,0
2020-04-15,Hungary,Budapest,11,38,0,0
2020-04-15,Iceland,Reykjavik,4,72,1.9,0
2020-04-15,Ireland,Dublin,9,80,0,0
2020-04-15,Israel,Jerusalem,20,50,0,0
2020-04-15,Italy,Rome,16,57,0,0
2020-04-15,Japan,Tokyo,17,44,0,0
2020-04-15,Latvia,Riga,6,78,1.9,1
2020-04-15,Lithuania,Vilnius,4,81,0.8,0
2020-04-15,Luxembourg,Luxembourg,10,60,0,0
2020-04-15,Mexico,Mexico City,25,29,0,0
2020-04-15,Netherlands,Amsterdam,12,63,0,0
2020-04-15,New Zealand,Wellington,10,64,0.6,0
2020-04-15,Norway,Oslo,11,59,0,0
2020-04-15,Poland,Warsaw,6,61,0,0
2020-04-15,Portugal,Lisbon,15,75,3.7,0
2020-04-15,Slovakia,Bratislava,10,53,0,0
2020-04-15,Slovenia,Ljubljana,9,73,0,0
2020-04-15,South Korea,Seoul,15,44,0,0
2020-04-15,Spain,Madrid,13,78,31.2,0
2020-04-15,Sweden,Stockholm,10,56,0.4,0
2020-04-15,Switzerland,Bern,13,64,0,0
2020-04-15,Taiwan,Taipei,22,53,0,0
2020-04-15,Turkey,Ankara,15,52,0.9,0
2020-04-15,United Kingdom,London,13,50,0,0
2020-04-15,United States,Washington D.C.,9,60,11,0
