Date,Country,City,Temp,Humidity,Rain,Snow
2021-04-24,Australia,Canberra,11,67,0,0
2021-04-24,Austria,Vienna,12,55,0,0
2021-04-24,Belgium,Brussels,10,67,0,0
2021-04-24,Canada,Ottawa,11,71,0.8,0
2021-04-24,Chile,Santiago,17,36,0,0
2021-04-24,China,Beijing,20,49,0.2,0
2021-04-24,Colombia,Bogota,16,85,9.8,0
2021-04-24,Costa Rica,SanJose,16,52,0,0
2021-04-24,Czechia,Prague,9,64,0,0
2021-04-24,Denmark,Copenhagen,7,52,0.4,0
2021-04-24,Estonia,Tallinn,3,91,4.3,31
2021-04-24,Finland,Helsinki,4,86,7,35
2021-04-24,France,Paris,15,54,0,0
2021-04-24,Germany,Berlin,9,62,0,0
2021-04-24,Greece,Athens,15,74,4,0
2021-04-24,Hungary,Budapest,13,50,0,0
2021-04-24,Iceland,Reykjavik,7,90,8.9,0
2021-04-24,Ireland,Dublin,10,67,0,0
2021-04-24,Israel,Jerusalem,26,32,0,0
2021-04-24,Italy,Rome,18,67,0,0
2021-04-24,Japan,Tokyo,17,47,0,0
2021-04-24,Latvia,Riga,3,89,5.5,23
2021-04-24,Lithuania,Vilnius,4,75,2.7,7
2021-04-24,Luxembourg,Luxembourg,11,67,0,0
2021-04-24,Mexico,Mexico City,26,23,0,0
2021-04-24,Netherlands,Amsterdam,10,72,0,0
2021-04-24,New Zealand,Wellington,15,82,0.1,0
2021-04-24,Norway,Oslo,5,43,0,0
2021-04-24,Poland,Warsaw,8,60,0.6,0
2021-04-24,Portugal,Lisbon,17,84,4.6,0
2021-04-24,Slovakia,Bratislava,11,63,0,0
2021-04-24,Slovenia,Ljubljana,12,70,0,0
2021-04-24,South Korea,Seoul,14,73,4.9,0
2021-04-24,Spain,Madrid,14,66,0.5,0
2021-04-24,Sweden,Stockholm,3,64,0.6,0
2021-04-24,Switzerland,Bern,13,69,0,0
2021-04-24,Taiwan,Taipei,25,70,0.2,0
2021-04-24,Turkey,Ankara,16,57,0.1,0
2021-04-24,United Kingdom,London,10,63,0,0
2021-04-24,United States,Washington D.C.,14,62,4,0
