Date,Country,City,Temp,Humidity,Rain,Snow
2021-12-02,Australia,Canberra,20.78,71.29,7.47,0
2021-12-02,Austria,Vienna,7.55,70.45,0.25,0
2021-12-02,Belgium,Brussels,2.61,93.25,12.5,0
2021-12-02,Canada,Ottawa,2.07,82.79,4.28,1.16
2021-12-02,Chile,Santiago,21.1,44.04,0,0
2021-12-02,China,Beijing,6.47,24.83,0,0
2021-12-02,Colombia,Bogota,13.33,77.66,3.42,0
2021-12-02,Costa Rica,Sanjose,19.8,79.33,0,0
2021-12-02,Czechia,Prague,4.38,78.5,2.02,0
2021-12-02,Denmark,Copenhagen,0.05,91.2,0,4.94
2021-12-02,Estonia,Tallinn,-6.51,84.5,0,0
2021-12-02,Finland,Helsinki,-8.37,80.91,0,0
2021-12-02,France,Paris,4.44,81.83,0,0
2021-12-02,Germany,Berlin,2.66,73.37,0,0
2021-12-02,Greece,Athens,13.41,66,0,0
2021-12-02,Hungary,Budapest,6.27,89.87,16.37,0
2021-12-02,Iceland,Reykjavik,2.21,83.2,7.11,6.92
2021-12-02,Ireland,Dublin,4.34,88.87,8.57,0
2021-12-02,Israel,Jerusalem,12.47,77.7,0.12,0
2021-12-02,Italy,Rome,12.07,89.5,78.33,0
2021-12-02,Japan,Tokyo,10.38,48.75,0.73,0
2021-12-02,Latvia,Riga,-0.97,93,0.97,6.89
2021-12-02,Lithuania,Vilnius,0.67,82.54,9.64,7.91
2021-12-02,Luxembourg,Luxembourg,2.32,90.08,3.18,0
2021-12-02,Mexico,Mexico City,16.73,33.91,0,0
2021-12-02,Netherlands,Amsterdam,3.07,88.29,10.98,0
2021-12-02,New Zealand,Wellington,18.36,77.7,0.16,0
2021-12-02,Norway,Oslo,-5.63,46.33,0,0
2021-12-02,Poland,Warsaw,4.86,73.75,2.45,0
2021-12-02,Portugal,Lisbon,11.92,72.79,10.29,0
2021-12-02,Slovakia,Bratislava,6.16,86,0.63,0
2021-12-02,Slovenia,Ljubljana,3.7,94.2,32.81,6.12
2021-12-02,South Korea,Seoul,3.33,67.83,1.79,0
2021-12-02,Spain,Madrid,6.8,61.5,0,0
2021-12-02,Sweden,Stockholm,-3.1,90,0,0.57
2021-12-02,Switzerland,Bern,2.61,87.16,6.02,0.11
2021-12-02,Taiwan,Taipei,15.89,72.2,0,0
2021-12-02,Turkey,Ankara,3.24,71.04,0,0
2021-12-02,United Kingdom,London,2.42,77.33,0,0
2021-12-02,United States,Washington D.C.,11.85,64.79,0.75,0
