tDate,Country,City,Temp,Humidity,Rain,Snow
2020-03-27,Australia,Canberra,16,76,0,0
2020-03-27,Austria,Vienna,10,60,0,0
2020-03-27,Belgium,Brussels,8,68,0,0
2020-03-27,Canada,Ottawa,4,82,0,0
2020-03-27,Chile,Santiago,20,52,0,0
2020-03-27,China,Beijing,9,15,0,0
2020-03-27,Colombia,Bogota,17,82,11.9,0
2020-03-27,Costa Rica,SanJose,11,70,0.1,0
2020-03-27,Czechia,Prague,9,65,0,0
2020-03-27,Denmark,Copenhagen,8,59,0,0
2020-03-27,Estonia,Tallinn,5,65,0,0
2020-03-27,Finland,Helsinki,4,73,0,0
2020-03-27,France,Paris,9,57,0,0
2020-03-27,Germany,Berlin,9,64,0,0
2020-03-27,Greece,Athens,10,88,39.1,0
2020-03-27,Hungary,Budapest,11,59,0,0
2020-03-27,Iceland,Reykjavik,-1,64,2,1
2020-03-27,Ireland,Dublin,8,89,0,0
2020-03-27,Israel,Jerusalem,16,59,0,0
2020-03-27,Italy,Rome,13,62,0.2,0
2020-03-27,Japan,Tokyo,18,55,0,0
2020-03-27,Latvia,Riga,7,58,0,0
2020-03-27,Lithuania,Vilnius,7,59,0,0
2020-03-27,Luxembourg,Luxembourg,6,75,0,0
2020-03-27,Mexico,Mexico City,27,21,0,0
2020-03-27,Netherlands,Amsterdam,8,66,0,0
2020-03-27,New Zealand,Wellington,14,79,9.2,0
2020-03-27,Norway,Oslo,5,87,0,0
2020-03-27,Poland,Warsaw,9,51,0,0
2020-03-27,Portugal,Lisbon,13,68,0,0
2020-03-27,Slovakia,Bratislava,10,65,0,0
2020-03-27,Slovenia,Ljubljana,6,84,1.5,0
2020-03-27,South Korea,Seoul,13,57,6.4,0
2020-03-27,Spain,Madrid,9,46,0,0
2020-03-27,Sweden,Stockholm,6,63,0,0
2020-03-27,Switzerland,Bern,8,70,0,0
2020-03-27,Taiwan,Taipei,27,67,21.8,0
2020-03-27,Turkey,Ankara,13,61,0.8,0
2020-03-27,United Kingdom,London,10,63,0,0
2020-03-27,United States,Washington D.C.,18,70,1.7,0
