tDate,Country,City,Temp,Humidity,Rain,Snow
2022-03-30,Australia,Canberra,17.03,75.12,0,0
2022-03-30,Austria,Vienna,12.99,58.08,0,0
2022-03-30,Belgium,Brussels,9.12,68.83,0,0
2022-03-30,Canada,Ottawa,-2.22,51.79,0,0
2022-03-30,Chile,Santiago,18.02,34.2,0,0
2022-03-30,China,Beijing,5.79,55.37,0,0
2022-03-30,Colombia,Bogota,14.46,77.75,0,0
2022-03-30,Costa Rica,Sanjose,21.14,71.16,0,0
2022-03-30,Czechia,Prague,6.81,83.54,0.15,0
2022-03-30,Denmark,Copenhagen,0.88,79.45,0,0
2022-03-30,Estonia,Tallinn,-2.05,71.66,0,0
2022-03-30,Finland,Helsinki,-3.07,76.41,0,0
2022-03-30,France,Paris,10.45,88.83,0,0
2022-03-30,Germany,Berlin,6.65,57.58,0,0
2022-03-30,Greece,Athens,15.4,72.25,0,0
2022-03-30,Hungary,Budapest,13.21,53,0,0
2022-03-30,Iceland,Reykjavik,2.4,62.87,0,0
2022-03-30,Ireland,Dublin,6.29,82.25,0,0
2022-03-30,Israel,Jerusalem,15.23,48.62,0,0
2022-03-30,Italy,Rome,12.18,81.41,0,0
2022-03-30,Japan,Tokyo,15.8,77.2,0,0
2022-03-30,Latvia,Riga,-3.26,66.2,0,0
2022-03-30,Lithuania,Vilnius,-0.56,69.66,0,0
2022-03-30,Luxembourg,Luxembourg,8.1,86.75,18.64,0
2022-03-30,Mexico,Mexico City,22.42,23.54,0,0
2022-03-30,Netherlands,Amsterdam,6.42,75,0,0
2022-03-30,New Zealand,Wellington,15.52,93.62,0,0
2022-03-30,Norway,Oslo,0.5,40.54,0,0
2022-03-30,Poland,Warsaw,5.91,67.25,0,0
2022-03-30,Portugal,Lisbon,14.04,70.91,0,0
2022-03-30,Slovakia,Bratislava,12.82,59.41,0,0
2022-03-30,Slovenia,Ljubljana,9.04,79.95,0,0
2022-03-30,South Korea,Seoul,11.48,75.25,1.83,0
2022-03-30,Spain,Madrid,10.48,77.87,0,0
2022-03-30,Sweden,Stockholm,-2.4,61.75,0,0
2022-03-30,Switzerland,Bern,10.51,64.33,0,0
2022-03-30,Taiwan,Taipei,23.19,66.91,0.13,0
2022-03-30,Turkey,Ankara,10.56,52.66,0,0
2022-03-30,United Kingdom,London,7.75,83.75,0,0
2022-03-30,United States,Washington D.C.,6.33,53.04,0.49,0
