tDate,Country,City,Temp,Humidity,Rain,Snow
2023-07-20,Australia,Canberra,7.28,75.41,0.18,0
2023-07-20,Austria,Vienna,24.42,54.91,0,0
2023-07-20,Belgium,Brussels,17.06,81.45,1.57,0
2023-07-20,Canada,Ottawa,21.59,73.7,0,0
2023-07-20,Chile,Santiago,15.34,52.08,0,0
2023-07-20,China,Beijing,30.48,39.62,11.6,0
2023-07-20,Colombia,Bogota,14.37,68.04,0,0
2023-07-20,Costa Rica,Sanjose,22.13,74,0,0
2023-07-20,Czechia,Prague,20.46,58.5,0,0
2023-07-20,Denmark,Copenhagen,15.35,74.12,0,0
2023-07-20,Estonia,Tallinn,16.1,74.79,0.96,0
2023-07-20,Finland,Helsinki,16.04,76.79,0,0
2023-07-20,France,Paris,20.55,60.66,1.2,0
2023-07-20,Germany,Berlin,18.69,67.04,0,0
2023-07-20,Greece,Athens,33.85,36.83,0,0
2023-07-20,Hungary,Budapest,25.76,49.08,0,0
2023-07-20,Iceland,Reykjavik,11.64,89.95,0,0
2023-07-20,Ireland,Dublin,14.71,80.58,0.77,0
2023-07-20,Israel,Jerusalem,27.53,32.62,0,0
2023-07-20,Italy,Rome,29.91,51.95,0,0
2023-07-20,Japan,Tokyo,27.54,72.29,0,0
2023-07-20,Latvia,Riga,16.17,64.5,0,0
2023-07-20,Lithuania,Vilnius,17.85,61.5,0,0
2023-07-20,Luxembourg,Luxembourg,18.17,62.62,0.66,0
2023-07-20,Mexico,Mexico City,19.18,56.5,0,0
2023-07-20,Netherlands,Amsterdam,17.48,70.62,0,0
2023-07-20,New Zealand,Wellington,9.47,82.91,0.36,0
2023-07-20,Norway,Oslo,15,64.12,1.72,0
2023-07-20,Poland,Warsaw,17.87,82.12,3.2,0
2023-07-20,Portugal,Lisbon,20.92,67.54,0,0
2023-07-20,Slovakia,Bratislava,23.55,53.25,0,0
2023-07-20,Slovenia,Ljubljana,23.16,75.41,0,0
2023-07-20,South Korea,Seoul,27.71,74.7,0,0
2023-07-20,Spain,Madrid,29.02,23,0,0
2023-07-20,Sweden,Stockholm,15.45,72.7,0,0
2023-07-20,Switzerland,Bern,20.65,64.45,0,0
2023-07-20,Taiwan,Taipei,29.4,69.83,2.7,0
2023-07-20,Turkey,Ankara,25.78,38.87,0,0
2023-07-20,United Kingdom,London,18.7,61.16,0,0
2023-07-20,United States,Washington D.C.,27.58,71.45,0,0
