tDate,Country,City,Temp,Humidity,Rain,Snow
2022-11-17,Australia,Canberra,11.17,66.33,0,0
2022-11-17,Austria,Vienna,8.05,91.75,0.12,0
2022-11-17,Belgium,Brussels,10.56,84.66,1.64,0
2022-11-17,Canada,Ottawa,-1.77,79.91,0,0.66
2022-11-17,Chile,Santiago,23.86,50.04,0,0
2022-11-17,China,Beijing,5.68,35.79,0,0
2022-11-17,Colombia,Bogota,13.21,82.75,0,0
2022-11-17,Costa Rica,Sanjose,20.6,80.04,0,0
2022-11-17,Czechia,Prague,4.94,95,3.81,0
2022-11-17,Denmark,Copenhagen,5.71,71.75,0,0
2022-11-17,Estonia,Tallinn,0.93,86.29,0,0
2022-11-17,Finland,Helsinki,-0.02,83.08,0,0
2022-11-17,France,Paris,11.94,80.25,0.37,0
2022-11-17,Germany,Berlin,4.17,83.08,2,0
2022-11-17,Greece,Athens,18.78,78,0,0
2022-11-17,Hungary,Budapest,8.93,88.66,0.36,0
2022-11-17,Iceland,Reykjavik,8.1,74.33,4.65,0
2022-11-17,Ireland,Dublin,6.01,91.66,0,0
2022-11-17,Israel,Jerusalem,14.59,81.12,0,0
2022-11-17,Italy,Rome,16.25,81.04,0,0
2022-11-17,Japan,Tokyo,13.7,56.95,0,0
2022-11-17,Latvia,Riga,0.13,81.29,0,0
2022-11-17,Lithuania,Vilnius,-2.39,83.75,0,0
2022-11-17,Luxembourg,Luxembourg,9.32,90.29,9.43,0
2022-11-17,Mexico,Mexico City,16.65,57.87,0,0
2022-11-17,Netherlands,Amsterdam,10.09,91.91,1.02,0
2022-11-17,New Zealand,Wellington,17.09,88.29,8.86,0
2022-11-17,Norway,Oslo,0.92,19.91,0,0
2022-11-17,Poland,Warsaw,1.25,81.58,0,0
2022-11-17,Portugal,Lisbon,16.92,84.66,0,0
2022-11-17,Slovakia,Bratislava,7.92,87.58,0.24,0
2022-11-17,Slovenia,Ljubljana,9.19,93.2,0,0
2022-11-17,South Korea,Seoul,8.33,72.08,0,0
2022-11-17,Spain,Madrid,14.28,87.91,0.13,0
2022-11-17,Sweden,Stockholm,0.9,88.16,0,0.15
2022-11-17,Switzerland,Bern,10.18,77.7,4.77,0
2022-11-17,Taiwan,Taipei,24.44,73.16,0,0
2022-11-17,Turkey,Ankara,10.63,55.33,0,0
2022-11-17,United Kingdom,London,9.92,87.16,8.82,0
2022-11-17,United States,Washington D.C.,5.33,52.29,0,0
