Date,Country,City,Temp,Humidity,Rain,Snow
2022-03-13,Australia,Canberra,17.45,75.12,0.21,0
2022-03-13,Austria,Vienna,5.16,30.83,0,0
2022-03-13,Belgium,Brussels,11.52,67.37,0,0
2022-03-13,Canada,Ottawa,-7.55,64,0,0
2022-03-13,Chile,Santiago,22.94,44.2,0,0
2022-03-13,China,Beijing,7.56,50.66,0.54,0
2022-03-13,Colombia,Bogota,12.71,83.16,12.79,0
2022-03-13,Costa Rica,Sanjose,20.23,76.45,0,0
2022-03-13,Czechia,Prague,3.92,34.95,0,0
2022-03-13,Denmark,Copenhagen,5.11,56.08,0,0
2022-03-13,Estonia,Tallinn,0.73,75.25,0,0
2022-03-13,Finland,Helsinki,-0.25,75.04,0,0
2022-03-13,France,Paris,8.97,81.29,0,0
2022-03-13,Germany,Berlin,6.97,32,0,0
2022-03-13,Greece,Athens,5.06,64.04,0,0
2022-03-13,Hungary,Budapest,1.64,42.16,0,0
2022-03-13,Iceland,Reykjavik,0.88,76.87,0,0.15
2022-03-13,Ireland,Dublin,8.71,80.2,5.29,0
2022-03-13,Israel,Jerusalem,5.51,83.83,0,0
2022-03-13,Italy,Rome,9.21,51.91,0,0
2022-03-13,Japan,Tokyo,16.62,63.08,0.56,0
2022-03-13,Latvia,Riga,0.58,69.37,0,0
2022-03-13,Lithuania,Vilnius,1.62,68.2,0,0
2022-03-13,Luxembourg,Luxembourg,8.65,75.7,10.97,0
2022-03-13,Mexico,Mexico City,15.53,47.95,0,0
2022-03-13,Netherlands,Amsterdam,12.39,59.16,0,0
2022-03-13,New Zealand,Wellington,15.93,68.12,0,0
2022-03-13,Norway,Oslo,1.12,44,0,0
2022-03-13,Poland,Warsaw,3.8,54.79,0,0
2022-03-13,Portugal,Lisbon,12.49,71.2,0,0
2022-03-13,Slovakia,Bratislava,3.87,32.79,0,0
2022-03-13,Slovenia,Ljubljana,1.68,54.91,0,0
2022-03-13,South Korea,Seoul,10.48,93.29,0,0
2022-03-13,Spain,Madrid,9.75,66.66,0.36,0
2022-03-13,Sweden,Stockholm,2.31,60.37,0,0
2022-03-13,Switzerland,Bern,8.53,57.16,0,0
2022-03-13,Taiwan,Taipei,23.75,54,0,0
2022-03-13,Turkey,Ankara,-2.55,55.16,0,0.3
2022-03-13,United Kingdom,London,9.39,81.62,1.66,0
2022-03-13,United States,Washington D.C.,-1.62,50.87,0.42,0.67
