Date,Country,City,Temp,Humidity,Rain,Snow
2022-07-19,Australia,Canberra,4.59,76.25,0,0
2022-07-19,Austria,Vienna,25.81,44,0,0
2022-07-19,Belgium,Brussels,30.27,35,0,0
2022-07-19,Canada,Ottawa,23.5,79.75,2.37,0
2022-07-19,Chile,Santiago,14.71,43.33,0,0
2022-07-19,China,Beijing,28.69,43.58,1.07,0
2022-07-19,Colombia,Bogota,13.46,71.2,0,0
2022-07-19,Costa Rica,Sanjose,21.67,81.33,0,0
2022-07-19,Czechia,Prague,24.67,50.12,0,0
2022-07-19,Denmark,Copenhagen,21.49,63.45,0,0
2022-07-19,Estonia,Tallinn,18.39,72.83,0,0
2022-07-19,Finland,Helsinki,17.63,71.12,1.78,0
2022-07-19,France,Paris,31.26,37.33,0,0
2022-07-19,Germany,Berlin,27.7,39.54,0,0
2022-07-19,Greece,Athens,25.78,42,0,0
2022-07-19,Hungary,Budapest,26.01,35.62,0,0
2022-07-19,Iceland,Reykjavik,12.06,76.83,0,0
2022-07-19,Ireland,Dublin,21.67,70.7,0,0
2022-07-19,Israel,Jerusalem,27.04,49.83,0,0
2022-07-19,Italy,Rome,29.81,48.66,0,0
2022-07-19,Japan,Tokyo,27.77,81.04,9.56,0
2022-07-19,Latvia,Riga,18.88,78.58,0,0
2022-07-19,Lithuania,Vilnius,19.19,74.54,0,0
2022-07-19,Luxembourg,Luxembourg,28.22,35.04,0,0
2022-07-19,Mexico,Mexico City,18.88,59.2,0,0
2022-07-19,Netherlands,Amsterdam,28.38,45.5,0,0
2022-07-19,New Zealand,Wellington,13.11,91.12,12.76,0
2022-07-19,Norway,Oslo,19.58,30.62,0,0
2022-07-19,Poland,Warsaw,23.3,60.29,0,0
2022-07-19,Portugal,Lisbon,21.77,65,0,0
2022-07-19,Slovakia,Bratislava,24.99,41.91,0,0
2022-07-19,Slovenia,Ljubljana,23.37,55.91,0,0
2022-07-19,South Korea,Seoul,27.08,72.45,1.15,0
2022-07-19,Spain,Madrid,29.1,24,0,0
2022-07-19,Sweden,Stockholm,18.64,70.25,0,0
2022-07-19,Switzerland,Bern,25.32,40.33,0,0
2022-07-19,Taiwan,Taipei,29.68,58.2,3.79,0
2022-07-19,Turkey,Ankara,20.76,54.16,0,0
2022-07-19,United Kingdom,London,30.48,38.54,1.54,0
2022-07-19,United States,Washington D.C.,27.6,72.62,0,0
