tDate,Country,City,Temp,Humidity,Rain,Snow
2020-04-13,Australia,Canberra,13,73,0,0
2020-04-13,Austria,Vienna,18,57,0.7,0
2020-04-13,Belgium,Brussels,9,64,0.4,0
2020-04-13,Canada,Ottawa,10,92,40.3,71
2020-04-13,Chile,Santiago,18,34,0.2,0
2020-04-13,China,Beijing,24,12,0,0
2020-04-13,Colombia,Bogota,17,81,6.4,0
2020-04-13,Costa Rica,SanJose,19,69,0,0
2020-04-13,Czechia,Prague,11,64,2.4,0
2020-04-13,Denmark,Copenhagen,6,44,0.1,0
2020-04-13,Estonia,Tallinn,3,73,3.3,8
2020-04-13,Finland,Helsinki,3,76,4.2,19
2020-04-13,France,Paris,16,62,0.8,0
2020-04-13,Germany,Berlin,8,60,0.8,0
2020-04-13,Greece,Athens,17,55,0,0
2020-04-13,Hungary,Budapest,17,51,0.3,0
2020-04-13,Iceland,Reykjavik,5,89,18.1,3
2020-04-13,Ireland,Dublin,7,75,0.8,0
2020-04-13,Israel,Jerusalem,16,55,0,0
2020-04-13,Italy,Rome,17,53,0,0
2020-04-13,Japan,Tokyo,11,80,43.8,0
2020-04-13,Latvia,Riga,5,69,1.5,3
2020-04-13,Lithuania,Vilnius,8,64,0.5,0
2020-04-13,Luxembourg,Luxembourg,11,70,0,0
2020-04-13,Mexico,Mexico City,28,20,0,0
2020-04-13,Netherlands,Amsterdam,7,64,0,0
2020-04-13,New Zealand,Wellington,15,70,10.4,0
2020-04-13,Norway,Oslo,2,39,0,0
2020-04-13,Poland,Warsaw,12,60,3,0
2020-04-13,Portugal,Lisbon,14,75,0.5,0
2020-04-13,Slovakia,Bratislava,16,71,6.2,0
2020-04-13,Slovenia,Ljubljana,15,53,0,0
2020-04-13,South Korea,Seoul,13,33,0,0
2020-04-13,Spain,Madrid,15,63,4.2,0
2020-04-13,Sweden,Stockholm,3,53,0.2,0
2020-04-13,Switzerland,Bern,13,73,2.6,0
2020-04-13,Taiwan,Taipei,19,39,0,0
2020-04-13,Turkey,Ankara,13,43,0,0
2020-04-13,United Kingdom,London,10,59,1.1,0
2020-04-13,United States,Washington D.C.,20,68,29.4,0
