tDate,Country,VaccinatedRate
2021-12-07,Australia,78.11
2021-12-07,Austria,71.12
2021-12-07,Belgium,76.16
2021-12-07,Canada,81.15
2021-12-07,Chile,88.15
2021-12-07,China,0.00
2021-12-07,Colombia,76.02
2021-12-07,Czechia,62.61
2021-12-07,Denmark,79.43
2021-12-07,Estonia,62.77
2021-12-07,Finland,0.00
2021-12-07,France,79.75
2021-12-07,Germany,71.62
2021-12-07,Greece,69.19
2021-12-07,Hungary,64.01
2021-12-07,Iceland,83.39
2021-12-07,Ireland,77.66
2021-12-07,Israel,72.65
2021-12-07,Italy,78.66
2021-12-07,Japan,0.00
2021-12-07,Latvia,68.94
2021-12-07,Lithuania,70.01
2021-12-07,Mexico,0.00
2021-12-07,Netherlands,0.00
2021-12-07,New Zealand,80.97
2021-12-07,Norway,77.77
2021-12-07,Poland,0.00
2021-12-07,Portugal,89.04
2021-12-07,Slovakia,48.94
2021-12-07,Slovenia,59.47
2021-12-07,South Korea,82.56
2021-12-07,Spain,0.00
2021-12-07,Sweden,75.12
2021-12-07,Switzerland,67.57
2021-12-07,Taiwan,76.87
2021-12-07,Turkey,66.35
2021-12-07,United Kingdom,75.01
2021-12-07,United States,71.51
