tDate,Country,VaccinatedRate
2022-05-12,Australia,86.46
2022-05-12,Austria,0.00
2022-05-12,Belgium,79.43
2022-05-12,Canada,86.08
2022-05-12,Chile,93.33
2022-05-12,China,89.13
2022-05-12,Costa Rica,0.00
2022-05-12,Czechia,64.90
2022-05-12,Denmark,83.18
2022-05-12,Estonia,65.00
2022-05-12,France,83.10
2022-05-12,Germany,76.90
2022-05-12,Greece,76.30
2022-05-12,Hungary,0.00
2022-05-12,Ireland,81.93
2022-05-12,Israel,76.32
2022-05-12,Italy,84.11
2022-05-12,Japan,81.99
2022-05-12,Latvia,72.05
2022-05-12,Lithuania,72.54
2022-05-12,Mexico,0.00
2022-05-12,New Zealand,88.24
2022-05-12,Norway,79.34
2022-05-12,Poland,60.02
2022-05-12,Portugal,0.00
2022-05-12,Slovakia,0.00
2022-05-12,Slovenia,60.87
2022-05-12,South Korea,86.92
2022-05-12,Sweden,77.07
2022-05-12,Switzerland,69.79
2022-05-12,Taiwan,83.55
2022-05-12,Turkey,68.00
2022-05-12,United States,77.45
