tDate,Country,VaccinatedRate
2022-06-29,Australia,86.67
2022-06-29,Austria,0.00
2022-06-29,Belgium,79.51
2022-06-29,Canada,86.10
2022-06-29,Chile,93.70
2022-06-29,China,0.00
2022-06-29,Czechia,64.95
2022-06-29,Denmark,83.08
2022-06-29,Finland,81.41
2022-06-29,France,83.24
2022-06-29,Germany,77.12
2022-06-29,Greece,76.36
2022-06-29,Ireland,82.10
2022-06-29,Israel,76.37
2022-06-29,Italy,84.16
2022-06-29,Japan,82.30
2022-06-29,Lithuania,72.58
2022-06-29,Luxembourg,75.82
2022-06-29,New Zealand,0.00
2022-06-29,Norway,79.44
2022-06-29,Poland,0.00
2022-06-29,Slovenia,60.89
2022-06-29,South Korea,86.97
2022-06-29,Spain,88.26
2022-06-29,Taiwan,88.77
2022-06-29,Turkey,68.03
