tDate,Country,VaccinatedRate
2022-03-24,Australia,86.02
2022-03-24,Austria,0.00
2022-03-24,Belgium,79.35
2022-03-24,Canada,85.77
2022-03-24,China,88.32
2022-03-24,Colombia,0.00
2022-03-24,Costa Rica,0.00
2022-03-24,Czechia,64.81
2022-03-24,Denmark,83.28
2022-03-24,Estonia,64.82
2022-03-24,Finland,0.00
2022-03-24,France,82.52
2022-03-24,Germany,75.86
2022-03-24,Greece,76.11
2022-03-24,Hungary,66.44
2022-03-24,Iceland,0.00
2022-03-24,Ireland,81.62
2022-03-24,Israel,76.25
2022-03-24,Italy,84.01
2022-03-24,Japan,81.12
2022-03-24,Latvia,71.98
2022-03-24,Lithuania,72.43
2022-03-24,Luxembourg,75.65
2022-03-24,Mexico,0.00
2022-03-24,New Zealand,88.12
2022-03-24,Norway,79.25
2022-03-24,Poland,59.73
2022-03-24,Slovakia,0.00
2022-03-24,Slovenia,60.83
2022-03-24,South Korea,86.72
2022-03-24,Sweden,76.93
2022-03-24,Switzerland,69.78
2022-03-24,Taiwan,81.48
2022-03-24,Turkey,67.93
2022-03-24,United Kingdom,77.35
2022-03-24,United States,76.68
