tDate,Country,VaccinatedRate
2021-04-09,Australia,0.00
2021-04-09,Austria,16.48
2021-04-09,Belgium,16.35
2021-04-09,Canada,17.83
2021-04-09,Chile,38.36
2021-04-09,China,0.00
2021-04-09,Colombia,4.30
2021-04-09,Costa Rica,0.00
2021-04-09,Czechia,12.78
2021-04-09,Denmark,14.50
2021-04-09,Estonia,19.43
2021-04-09,Finland,19.23
2021-04-09,France,16.55
2021-04-09,Germany,15.25
2021-04-09,Greece,13.44
2021-04-09,Hungary,28.66
2021-04-09,Iceland,17.06
2021-04-09,Ireland,14.77
2021-04-09,Israel,60.41
2021-04-09,Italy,14.82
2021-04-09,Japan,0.87
2021-04-09,Latvia,9.94
2021-04-09,Lithuania,17.50
2021-04-09,Luxembourg,0.00
2021-04-09,Mexico,7.24
2021-04-09,Netherlands,0.00
2021-04-09,New Zealand,1.82
2021-04-09,Norway,16.20
2021-04-09,Poland,0.00
2021-04-09,Portugal,14.96
2021-04-09,Slovakia,15.20
2021-04-09,Slovenia,15.89
2021-04-09,South Korea,2.22
2021-04-09,Spain,15.32
2021-04-09,Sweden,0.00
2021-04-09,Switzerland,12.42
2021-04-09,Taiwan,0.10
2021-04-09,Turkey,12.67
2021-04-09,United Kingdom,46.93
2021-04-09,United States,34.37
