tDate,Country,VaccinatedRate
2022-01-13,Australia,80.60
2022-01-13,Austria,73.87
2022-01-13,Belgium,77.11
2022-01-13,Canada,84.08
2022-01-13,Chile,90.90
2022-01-13,China,0.00
2022-01-13,Colombia,76.26
2022-01-13,Costa Rica,0.00
2022-01-13,Czechia,64.15
2022-01-13,Denmark,83.14
2022-01-13,Estonia,64.03
2022-01-13,Finland,0.00
2022-01-13,France,81.59
2022-01-13,Germany,74.26
2022-01-13,Greece,73.19
2022-01-13,Hungary,65.44
2022-01-13,Iceland,87.05
2022-01-13,Ireland,79.41
2022-01-13,Israel,75.83
2022-01-13,Italy,81.55
2022-01-13,Japan,80.26
2022-01-13,Latvia,71.03
2022-01-13,Lithuania,71.86
2022-01-13,Luxembourg,74.23
2022-01-13,Mexico,63.43
2022-01-13,Netherlands,0.00
2022-01-13,New Zealand,82.01
2022-01-13,Norway,78.67
2022-01-13,Poland,58.14
2022-01-13,Portugal,0.00
2022-01-13,Slovakia,0.00
2022-01-13,Slovenia,60.43
2022-01-13,South Korea,85.78
2022-01-13,Spain,86.25
2022-01-13,Sweden,76.63
2022-01-13,Switzerland,69.07
2022-01-13,Taiwan,0.00
2022-01-13,Turkey,67.27
2022-01-13,United Kingdom,76.31
2022-01-13,United States,74.75
