tDate,Country,VaccinatedRate
2021-05-14,Australia,0.00
2021-05-14,Austria,32.92
2021-05-14,Belgium,33.65
2021-05-14,Canada,42.99
2021-05-14,Chile,47.41
2021-05-14,China,0.00
2021-05-14,Colombia,0.00
2021-05-14,Costa Rica,0.00
2021-05-14,Czechia,28.28
2021-05-14,Denmark,27.89
2021-05-14,Estonia,29.95
2021-05-14,Finland,37.71
2021-05-14,France,30.72
2021-05-14,Germany,36.35
2021-05-14,Greece,26.21
2021-05-14,Hungary,47.28
2021-05-14,Iceland,42.98
2021-05-14,Ireland,0.00
2021-05-14,Israel,61.80
2021-05-14,Italy,30.90
2021-05-14,Japan,4.13
2021-05-14,Latvia,22.84
2021-05-14,Lithuania,32.26
2021-05-14,Luxembourg,0.00
2021-05-14,Mexico,0.00
2021-05-14,Netherlands,0.00
2021-05-14,New Zealand,6.18
2021-05-14,Norway,29.23
2021-05-14,Poland,29.97
2021-05-14,Portugal,31.39
2021-05-14,Slovakia,25.04
2021-05-14,Slovenia,26.58
2021-05-14,South Korea,7.21
2021-05-14,Spain,0.00
2021-05-14,Sweden,0.00
2021-05-14,Switzerland,27.44
2021-05-14,Taiwan,0.78
2021-05-14,Turkey,17.42
2021-05-14,United Kingdom,53.27
2021-05-14,United States,46.63
